ID,lat_alloc,lon_alloc,area_alloc,lat_ori,lon_ori,area_ori,area_diff,area_error,loc_km_diff,alloc_score,ix,ix,lat_mod,lon_mod,area_mod,Modify,Station Name,River Name,Country,File Date,Last Update,Downstream GRDC Station,Altitude
6401120,63.938,-20.629,7254.909,63.934,-20.631,7314,-59.132,-0.008,0.94,0.194,9563,1564,63.934,-20.631,7314,,Krokur,THJORSA,IS,2020/1/31,2019/12/16,-999,60
6401130,64.988,-15.087,613.293,64.984,-15.088,558,57.988,0.104,0.912,0.286,9895,1501,64.984,-15.088,558,,Holl,JOKULSA I FLJOTSDAL,IS,2020/1/31,2018/7/2,-999,50
6401140,63.796,-20.112,508.197,63.797,-20.113,419,89.705,0.214,0.813,0.377,9593,1573,63.797,-20.113,419,,Tungufoss,EYSTRI-RANGA,IS,2020/1/31,2019/12/16,-999,-999
6401150,63.862,-20.337,562.413,63.863,-20.341,621,-54.074,-0.087,0.56,0.183,9580,1569,63.863,-20.341,621,,Arbaejarfoss,YTRI-RANGA,IS,2020/1/31,2018/7/2,-999,35
6401160,64.754,-14.487,106.068,64.753,-14.486,115,-10.655,-0.093,0.626,0.202,9931,1515,64.753,-14.486,115,,Eyjolfsstadir,FOSSA,IS,2020/1/31,2019/12/16,-999,40
6401200,65.329,-19.087,868.48,65.33,-19.085,844,25.156,0.03,0.647,0.159,9655,1481,65.33,-19.085,844,,Godhdala Bru,VESTRI-JOKULSA,IS,2020/1/31,2019/12/16,-999,150
6401240,65.571,-20.029,2180.759,65.49,-20.113,1699,492.596,0.29,9.813,2.253,9597,1466,65.49,-20.113,1699,,Langamyri,BLANDA,IS,2020/1/31,2019/12/16,-999,-999
6401250,65.304,-20.104,465.053,65.302,-20.107,458,11.255,0.025,0.67,0.158,9594,1482,65.302,-20.107,458,,Forsaeludalur,VATNSDALSA,IS,2020/1/31,2019/12/16,-999,70
6401300,66.071,-21.754,206.04,66.07,-21.753,193,15.133,0.078,0.747,0.228,9496,1436,66.07,-21.753,193,,Op,HVALA,IS,2020/1/31,2019/12/16,-999,25
6401310,65.588,-23.129,98.838,65.589,-23.127,102,-3.158,-0.031,0.348,0.094,9413,1465,65.589,-23.127,102,,Eidhi,VATNSDALSA,IS,2020/1/31,2019/12/16,-999,9
6401400,65.854,-17.896,1130.874,65.851,-17.897,1102,28.859,0.026,0.813,0.189,9727,1449,65.851,-17.897,1102,,Ofan Arbugsa,FNJOSKA,IS,2020/1/31,2019/12/16,-999,44
6401440,63.779,-19.412,574.098,63.78,-19.417,517,57.884,0.112,0.712,0.254,9636,1574,63.78,-19.417,517,,Emstrur,MARKARFLJOT,IS,2020/1/31,2019/12/16,-999,425
6401460,66.196,-15.596,265.997,66.198,-15.597,266,0.707,0.003,0.705,0.144,9865,1429,66.198,-15.597,266,,Flogubru I,SANDA,IS,2020/1/31,2019/12/16,-999,20
6401500,63.904,-17.637,179.034,63.951,-17.636,226,-46.97,-0.208,4.803,1.157,9742,1566,63.951,-17.636,226,,Djupa Bru,DJUPA,IS,2020/1/31,2019/12/16,-999,52
6401600,65.396,-17.304,1066.744,65.394,-17.304,527,540.513,1.026,0.29,1.084,9762,1477,65.394,-17.304,527,,Ullarfossbru,SVARTA,IS,2020/1/31,2019/12/16,6401601,311
6401601,65.496,-19.379,387.711,65.495,-19.384,396,-6.119,-0.015,0.5,0.112,9637,1471,65.495,-19.384,396,,Reykjafoss,SVARTA,IS,2020/1/31,2019/12/16,-999,40
6401610,65.371,-17.346,1920.842,65.371,-17.347,2163,-241.778,-0.112,0.503,0.195,9760,1478,65.371,-17.347,2163,,Aldeyjarfoss,SKJALFANDAFLJOT,IS,2020/1/31,2019/12/16,-999,261
6401702,65.621,-16.187,5362.897,65.623,-16.189,5097,266.217,0.052,0.263,0.105,9829,1463,65.623,-16.189,5097,,Grimsstadir,JOKULSA A FJOLLUM,IS,2020/1/31,2019/12/16,6401701,360
6401703,65.062,-16.212,1763.371,65.061,-16.212,2023,-259.747,-0.128,0.384,0.187,9828,1497,65.061,-16.212,2023,,Upptyppingar,JOKULSA A FJOLLUM,IS,2020/1/31,2019/12/16,6401702,559
6401800,65.504,-14.362,2824.639,65.503,-14.362,2819,6.007,0.002,0.588,0.12,9939,1470,65.503,-14.362,2819,,Lagarfoss,LAGARFLJOT,IS,2020/1/31,2018/7/2,-999,13
6421100,51.812,5.446,28868.488,51.82,5.45,29000,-130.633,-0.005,1.445,0.292,11127,2292,51.82,5.45,29000,,Lith,MAAS,NL,2020/1/31,2018/6/6,-999,5
6421101,50.829,5.696,21240.521,50.83,5.71,21300,-58.406,-0.003,1.385,0.279,11142,2351,50.83,5.71,21300,,Sint Pieter Noord,MAAS,NL,2020/1/31,2018/6/6,6421500,44
6421102,51.371,6.163,26009.207,51.37,6.16,26040,-29.697,-0.001,0.574,0.116,11170,2318,51.37,6.16,26040,,Venlo,MAAS,NL,2020/1/31,2018/6/6,6421501,11
6421103,0,0,0,50.9,5.74,-999,-999,-999,-999,-999,-999,-999,50.9,5.74,-999,,Bunde,JULIANAKANAAL,NL,2020/1/31,2018/6/6,6421102,44
6421200,51.679,5.379,815.62,51.68,5.38,750,66.609,0.089,0.655,0.22,11123,2300,51.68,5.38,750,,Runkampen,AA,NL,2020/1/31,2018/6/6,-999,4
6421500,50.871,5.696,21308.004,50.87,5.72,21301,8.215,0,2.048,0.41,11142,2348,50.87,5.72,21301,,Borgharen,MAAS,NL,2020/1/31,2018/6/6,6421102,40
6421501,51.821,5.538,28857.264,51.82,5.54,28980,-122.572,-0.004,0.573,0.118,11133,2291,51.82,5.54,28980,,Megen,MAAS,NL,2020/1/31,2018/6/6,6421100,5
6421900,0,0,0,50.88,5.68,-999,-999,-999,-999,-999,-999,-999,50.88,5.68,-999,,Smeermaas,ZUID-WILLEMSVAART,NL,2020/1/31,2018/6/6,6421102,40
6435060,51.846,6.113,159131.875,51.84,6.11,160800,-1666.25,-0.01,0.262,0.06,11167,2290,51.84,6.11,160800,,Lobith,RHINE RIVER,NL,2020/1/31,2018/6/6,-999,8.529999733
6435500,52.521,6.213,4194.125,52.52,6.21,3600,594.942,0.165,0.573,0.28,11173,2249,52.52,6.21,3600,,Vechterweerd,VECHTE,NL,2020/1/31,2018/6/6,-999,1
6441105,53.629,15.613,597.113,53.629,15.613,615.5,-17.148,-0.028,0.555,0.132,11737,2183,53.629,15.613,615.5,,Lobez,REGA,PL,2020/1/31,2019/6/26,6441107,-999
6441107,54.062,15.263,2472.827,54.063,15.261,2637.64,-99.927,-0.038,0.59,0.148,11716,2157,54.063,15.261,2637.64,,Trzebiatow,REGA,PL,2020/1/31,2019/6/26,-999,-999
6441110,54.421,17.413,438.837,54.419,17.416,437,6.745,0.015,0.846,0.185,11845,2135,54.419,17.416,437,,Lupawa,LUPAWA,PL,2020/1/31,2019/6/26,-999,-999
6441120,54.471,17.029,1465.905,54.47,17.031,1451.69,20.138,0.014,0.678,0.15,11822,2132,54.47,17.031,1451.69,,Slupsk,SLUPIA,PL,2020/1/31,2019/6/26,-999,-999
6442050,49.037,16.321,560.671,48.953,16.33,3084,-2556.201,-0.829,8.168,5.266,11779,2459,48.953,16.33,3084,,Szentgotthard,RABA,HU,2020/1/31,2018/5/24,6442450,216
6442100,46.729,17.121,1506.295,46.733,17.117,1528,-10.634,-0.007,1.079,0.221,11828,2597,46.733,17.117,1528,,Zalaapati,ZALA,HU,2020/1/31,2018/5/24,6442600,106
6442200,47.529,17.413,2652.225,47.53,17.417,2710,-57.327,-0.021,0.877,0.192,11845,2549,47.53,17.417,2710,,Rabaszentmiklos,MARCAL,HU,2020/1/31,2018/5/24,6442450,113
6442300,46.446,18.321,2131.009,46.45,18.317,2119,12.535,0.006,1.081,0.222,11900,2614,46.45,18.317,2119,,Kurd,KAPOS,HU,2020/1/31,2018/5/24,6442600,104
6442450,47.737,18.329,171347.672,47.73,18.33,171720,-371.109,-0.002,1.386,0.279,11900,2536,47.73,18.33,171720,,Dunaalmas,DANUBE RIVER,HU,2020/1/31,2018/5/24,6442500,103
6442500,47.779,18.963,182996.984,47.78,18.95,183533,-534.719,-0.003,0.817,0.166,11938,2534,47.78,18.95,183533,,Nagymaros,DANUBE RIVER,HU,2020/1/31,2018/5/24,6442600,100
6442600,46.004,18.688,208742.406,46,18.67,209064,-408.203,-0.002,0.97,0.195,11921,2640,46,18.67,209064,,Mohacs,DANUBE RIVER,HU,2020/1/31,2018/5/24,6542100,80
6444090,48.104,22.829,9200.89,48.1,22.817,9707,-438.371,-0.045,1.114,0.258,12169,2514,48.1,22.817,9707,,Tiszabecs,TISA,HU,2020/1/31,2018/5/24,6444310,115
6444100,46.254,20.171,138494.344,46.25,20.167,138408,88.156,0.001,1.128,0.226,12010,2625,46.25,20.167,138408,,Szeged,TISA,HU,2020/1/31,2018/5/24,6544100,74
6444110,46.204,20.463,29402.881,46.217,20.483,30149,-745.217,-0.025,2.173,0.454,12028,2628,46.217,20.483,30149,,Mako,MAROS,HU,2020/1/31,2018/5/24,6444100,80
6444200,47.171,20.196,72858.5,47.183,20.2,75113,-2252.609,-0.03,1.077,0.239,12012,2570,47.183,20.2,75113,,Szolnok,TISA,HU,2020/1/31,2018/5/24,6444100,-999
6444250,47.487,19.979,3939.548,47.48,19.97,4207,-267.405,-0.064,1.386,0.328,11999,2551,47.48,19.97,4207,,Jasztelek,ZAGYVA,HU,2020/1/31,2018/5/24,6444200,87
6444310,47.879,21.071,62390.129,47.883,21.067,62723,-331.645,-0.005,1.072,0.218,12065,2528,47.883,21.067,62723,,Tiszapalkonya,TISA,HU,2020/1/31,2018/5/24,6444300,87
6444350,48.404,20.729,1537.862,48.4,20.733,1496,41.856,0.028,1.069,0.242,12044,2496,48.4,20.733,1496,,Szendro,BODVAJ,HU,2020/1/31,2018/5/24,6444380,139
6444380,48.104,20.838,6369.985,48.11,20.84,6440,9.553,0.001,0.268,0.055,12051,2514,48.11,20.84,6440,,Felsoezsolca,SAJO,HU,2020/1/31,2018/5/24,6444310,107
6444400,46.646,21.304,4686.297,46.65,21.283,4251,438.362,0.103,1.125,0.328,12078,2601,46.65,21.283,4251,,Gyula,FEHER-KOROS,HU,2020/1/31,2018/5/24,6444100,83
6444500,47.762,22.429,1932.74,47.767,22.433,1974,-40.456,-0.02,1.167,0.249,12146,2535,47.767,22.433,1974,,Agerdomajor,KRASZNA,HU,2020/1/31,2018/5/24,6444310,111
6444600,47.837,22.696,15274.342,47.833,22.683,15283,-7.482,0,1.206,0.242,12162,2530,47.833,22.683,15283,,Csenger,SZAMOS,HU,2020/1/31,2018/5/24,6444310,113
6457010,52.762,14.321,109753.516,52.764,14.318,109810.773,-57.312,-0.001,0.818,0.164,11660,2235,52.764,14.318,109810.773,,Gozdowice,ODER RIVER,PL,2020/1/31,2019/6/26,6357010,3
6457200,52.854,15.838,16145.233,52.851,15.837,15931.52,213.607,0.013,0.849,0.183,11751,2229,52.851,15.837,15931.52,,Nowe Drezdenko,NOTEC,PL,2020/1/31,2019/6/26,6457800,24.20999908
6457205,53.054,16.738,6246.729,53.055,16.73,6307.33,-60.412,-0.01,0.871,0.181,11805,2217,53.055,16.73,6307.33,,Ujscie I,NOTEC,PL,2020/1/31,2019/6/26,6457200,-999
6457210,53.371,16.796,2030.041,53.367,16.796,2057.66,34.047,0.017,1.037,0.224,11808,2199,53.367,16.796,2057.66,,Ptusza,GWDA,PL,2020/1/31,2019/6/26,6457213,79.77999878
6457213,53.154,16.746,4585.583,53.151,16.74,4725.67,-139.516,-0.03,0.791,0.181,11805,2211,53.151,16.74,4725.67,,Pila,GWDA,PL,2020/1/31,2019/6/26,6457205,-999
6457215,53.529,16.838,86.369,53.525,16.835,105.93,-12.321,-0.116,0.464,0.192,11811,2189,53.525,16.835,105.93,,Okonek,CZARNA,PL,2020/1/31,2019/6/26,6457210,-999
6457220,52.671,16.838,2639.089,52.669,16.837,2614.07,25.63,0.01,0.748,0.159,11811,2240,52.669,16.837,2614.07,,Kowanowko,WELNA,PL,2020/1/31,2019/6/26,6457800,51.27999878
6457225,51.462,18.946,2375.279,51.465,18.943,2366.3,9.012,0.004,0.782,0.16,11937,2313,51.465,18.943,2366.3,,Podgorze,WIDAWKA,PL,2020/1/31,2019/7/17,6457840,-999
6457230,51.387,18.763,635.837,51.388,18.762,595.77,40.151,0.067,0.524,0.172,11926,2317,51.388,18.762,595.77,,Niechmirow,OLESNICA,PL,2020/1/31,2019/7/17,6457840,148
6457240,51.454,18.988,809.077,51.458,18.985,807.98,1.094,0.001,0.486,0.099,11940,2313,51.458,18.985,807.98,,Grabno,GRABIA,PL,2020/1/31,2019/7/17,6457840,141.5500031
6457250,51.796,18.721,371.559,51.801,18.722,370.3,1.238,0.003,1.023,0.208,11924,2293,51.801,18.722,370.3,,Peczniew,STARA PICHNA,PL,2020/1/31,2019/6/26,6457830,114.1600037
6457260,52.221,17.746,361.326,52.223,17.743,360.74,0.941,0.003,0.233,0.049,11865,2267,52.223,17.743,360.74,,Samarzewo,WRZESNICA,PL,2020/1/31,2019/7/17,6457870,76.55999756
6457270,51.212,18.171,128.721,51.214,18.168,129.84,-1.609,-0.012,0.966,0.203,11890,2328,51.214,18.168,129.84,,Opatow,POMIANKA,PL,2020/1/31,2019/7/17,6457955,158.6900024
6457280,51.279,18.129,228.211,51.28,18.132,243.01,-15.053,-0.062,0.74,0.198,11888,2324,51.28,18.132,243.01,,Kuznica Skakawska,NIESOB,PL,2020/1/31,2019/6/26,6457955,152.0399933
6457290,51.637,18.071,483.88,51.639,18.069,444.68,38.711,0.087,0.831,0.253,11884,2302,51.639,18.069,444.68,,Olobok,OLOBOK,PL,2020/1/31,2019/6/26,6457956,109.1299973
6457300,51.796,18.204,464.627,51.793,18.203,491.8,-27.062,-0.055,0.363,0.116,11893,2293,51.793,18.203,491.8,,Debe,SWEDRNIA,PL,2020/1/31,2019/6/26,6457956,106.8799973
6457310,52.087,17.621,476.058,52.091,17.619,533.07,-56.948,-0.107,0.426,0.175,11858,2275,52.091,17.619,533.07,,Raszewy,LUTYNIA,PL,2020/1/31,2019/6/26,6457870,73.81999969
6457320,52.087,16.646,1257.185,52.09,16.644,1265.77,5.973,0.005,0.261,0.057,11799,2275,52.09,16.644,1265.77,,Koscian,"KOSCIANSKI, KANAL",PL,2020/1/31,2019/6/26,6457700,64.29000092
6457330,52.246,16.854,1767.752,52.248,16.856,2500.97,-732.601,-0.293,0.682,0.447,11812,2266,52.248,16.856,2500.97,,Mosina,"MOSINSKI, KANAL",PL,2020/1/31,2019/6/26,6457820,57.56999969
6457340,52.154,16.529,686.484,52.151,16.532,719.39,-33.09,-0.046,0.915,0.219,11792,2271,52.151,16.532,719.39,,Konojad,MOGILNICA,PL,2020/1/31,2019/6/26,6457820,63.74000168
6457350,52.321,16.954,338.047,52.317,16.953,410.88,-79.683,-0.194,1.058,0.392,11818,2262,52.317,16.953,410.88,,Gluszyna,KOPLA,PL,2020/1/31,2019/6/26,6457820,58.13000107
6457360,52.812,17.196,248.955,52.808,17.194,222.45,26.133,0.117,1.897,0.497,11832,2231,52.808,17.194,222.45,,Wagrowiec,STRUGA GULANIECKA,PL,2020/1/31,2019/6/26,6457220,76.91999817
6457370,52.812,16.838,266.384,52.816,16.839,283.07,-15.386,-0.054,0.913,0.226,11811,2232,52.816,16.839,283.07,,Ryczywol,FLINTA,PL,2020/1/31,2019/6/26,6457220,70.48999786
6457380,52.612,16.579,382.443,52.612,16.581,397.34,-15.062,-0.038,0.602,0.15,11795,2244,52.612,16.581,397.34,,Szamotuly,SAMA,PL,2020/1/31,2019/6/26,6457800,61.15000153
6457505,51.971,14.704,4061.886,51.972,14.707,4087.17,-23.833,-0.006,0.34,0.072,11683,2282,51.972,14.707,4087.17,,Gubin,NEISSE RIVER,PL,2020/1/31,2019/6/26,6357500,-999
6457600,50.729,16.404,121.422,50.733,16.403,121.19,9.331,0.077,1.061,0.289,11785,2356,50.733,16.403,121.19,,Jugowice,BYSTRZYCA,PL,2020/1/31,2019/6/26,6457680,-999
6457660,49.921,18.329,4658.118,49.922,18.328,4663.69,-3.459,-0.001,0.397,0.08,11900,2405,49.922,18.328,4663.69,,Chalupki,ODER RIVER,PL,2020/1/31,2019/6/26,6457670,-999
6457670,50.121,18.229,6733.365,50.122,18.23,6728.48,22.254,0.003,0.489,0.101,11894,2393,50.122,18.23,6728.48,,Raciborz-Miedonia,ODER RIVER,PL,2020/1/31,2019/6/26,6457680,-999
6457675,50.321,17.588,148.365,50.319,17.589,147.24,3.137,0.021,0.701,0.162,11856,2381,50.319,17.589,147.24,,Prudnik,PRUDNIK,PL,2020/1/31,2019/6/26,6457680,-999
6457680,51.412,16.446,29586.621,51.409,16.443,29611.48,-22.41,-0.001,0.132,0.027,11787,2316,51.409,16.443,29611.48,,Scinawa,ODER RIVER,PL,2020/1/31,2019/6/26,6457690,-999
6457690,52.029,15.604,39847.723,52.033,15.608,39901.328,-53.5,-0.001,0.89,0.179,11737,2279,52.033,15.608,39901.328,,Cigacice,ODER RIVER,PL,2020/1/31,2019/6/26,6457700,-999
6457704,50.979,15.379,50.823,50.987,15.384,56.36,-5.538,-0.098,1.477,0.475,11723,2342,50.987,15.384,56.36,,Mirsk,CZARNA,PL,2020/1/31,2019/6/26,6457707,-999
6457705,51.562,15.529,2842.883,51.561,15.527,2878.97,-34.851,-0.012,0.362,0.082,11732,2307,51.561,15.527,2878.97,,Szprotawa,BOBR,PL,2020/1/31,2019/6/26,6457707,-999
6457707,51.621,15.313,4215.774,51.618,15.316,4255.04,-33.774,-0.008,0.997,0.205,11720,2303,51.618,15.316,4255.04,,Zagan,BOBR,PL,2020/1/31,2019/6/26,6457700,91
6457720,51.629,16.463,4428.924,51.632,16.462,4579.6,-144.679,-0.032,0.827,0.19,11788,2303,51.632,16.462,4579.6,,Osetno,BARYCZ,PL,2020/1/31,2019/6/26,6457690,-999
6457730,50.762,17.671,4514.773,50.762,17.675,4489.53,25.66,0.006,0.445,0.095,11861,2355,50.762,17.675,4489.53,,Skorogoszcz,NYSA KLODZKA,PL,2020/1/31,2019/6/26,6457680,-999
6457735,50.262,16.663,45.797,50.265,16.662,46.65,1.028,0.022,1.148,0.358,11800,2384,50.265,16.662,46.65,,Wilkanow,WILCZKA,PL,2020/1/31,2019/6/26,6457730,-999
6457800,52.729,15.254,52285.199,52.73,15.253,52377.379,-92.141,-0.002,0.651,0.132,11716,2237,52.73,15.253,52377.379,,Gorzow Wielkopolski,WARTA,PL,2020/1/31,2019/7/17,6457810,15.32999992
6457810,52.604,15.504,31459.062,52.602,15.501,32053.859,-594.697,-0.019,0.819,0.178,11731,2244,52.602,15.501,32053.859,,Skwierzyna,WARTA,PL,2020/1/31,2019/7/17,6457010,21.81999969
6457820,52.404,16.946,25341.057,52.402,16.945,25908.91,-567.531,-0.022,0.698,0.156,11817,2256,52.402,16.945,25908.91,,Poznan-Most Rocha,WARTA,PL,2020/1/31,2019/7/17,6457800,-999
6457830,52.229,18.296,13372.578,52.231,18.294,13334.1,39.146,0.003,0.681,0.139,11898,2267,52.231,18.294,13334.1,,Konin,WARTA,PL,2020/1/31,2019/7/17,6457870,78.11000061
6457840,51.604,18.738,8143.989,51.599,18.743,8156.15,-14.28,-0.002,0.782,0.158,11925,2305,51.599,18.743,8156.15,,Sieradz,WARTA,PL,2020/1/31,2019/7/17,6457860,125.0999985
6457850,51.112,18.871,4087.201,51.11,18.873,4093.63,-5.094,-0.001,0.263,0.054,11933,2334,51.11,18.873,4093.63,,Dzialoszyn,WARTA,PL,2020/1/31,2019/7/17,6457840,172.5800018
6457860,50.671,19.204,390.117,50.673,19.204,393.21,2.719,0.007,0.36,0.079,11953,2360,50.673,19.204,393.21,,Poraj,WARTA,PL,2020/1/31,2019/6/26,6457850,264.2799988
6457870,52.146,17.588,20982.809,52.142,17.59,20755.91,228.676,0.011,0.137,0.038,11856,2272,52.142,17.59,20755.91,,Nowa Wies Podgorna,WARTA,PL,2020/1/31,2019/7/17,6457820,67.04000092
6457880,50.821,18.663,217.132,50.821,18.663,213.9,10.936,0.051,0.568,0.165,11920,2351,50.821,18.663,213.9,,Niwki,LISWARTA,PL,2020/1/31,2019/7/17,6457850,532.5499878
6457890,52.196,18.129,13733.88,52.198,18.133,13760.18,-25.919,-0.002,0.864,0.174,11888,2269,52.198,18.133,13760.18,,Slawsk,WARTA,PL,2020/1/31,2019/7/17,6457820,-999
6457955,51.312,18.154,1215.517,51.316,18.155,1242.01,-26.491,-0.021,0.915,0.199,11890,2322,51.316,18.155,1242.01,,Mirkow,PROSNA,PL,2020/1/31,2019/7/17,6457956,144.6300049
6457956,51.896,17.954,4273.677,51.898,17.954,4282.38,-8.626,-0.002,0.723,0.146,11878,2287,51.898,17.954,4282.38,,Boguslaw,PROSNA,PL,2020/1/31,2019/7/17,6457870,87.90000153
6457982,53.529,15.813,625.174,53.527,15.811,592.49,34.272,0.058,0.299,0.118,11749,2189,53.527,15.811,592.49,,Drawsko Pomorskie,DRAWA,PL,2020/1/31,2019/6/26,6457985,107
6457985,52.887,15.979,3318.147,52.886,15.977,3281.06,37.272,0.011,0.681,0.147,11759,2227,52.886,15.977,3281.06,,Drawiny,DRAWA,PL,2020/1/31,2019/6/26,6457200,29.79000092
6457990,53.562,14.829,2181.702,53.563,14.827,2139,44.341,0.021,0.572,0.135,11690,2187,53.563,14.827,2139,,Goleniow,INA,PL,2020/1/31,2019/6/26,-999,1.75
6457995,53.204,15.146,369.236,53.209,15.147,320.08,49.208,0.154,0.352,0.224,11709,2208,53.209,15.147,320.08,,Morzyca,MALA INA,PL,2020/1/31,2019/6/26,6457990,-999
6458010,54.087,18.804,193826.547,54.087,18.806,193922.906,-94.656,0,0.572,0.115,11929,2155,54.087,18.806,193922.906,,Tczew,VISTULA,PL,2020/1/31,2019/12/10,-999,3
6458200,49.637,19.829,100.557,49.636,19.83,96.84,13.098,0.135,0.758,0.289,11990,2422,49.636,19.83,96.84,,Jordanow,SKAWA,PL,2020/1/31,2019/7/24,6458201,-999
6458201,49.687,19.738,243.637,49.684,19.739,243.56,0.835,0.003,0.916,0.187,11985,2419,49.684,19.739,243.56,,Osielec,SKAWA,PL,2020/1/31,2019/7/17,6458203,-999
6458203,49.879,19.513,833.57,49.877,19.511,833.4,0.156,0,0.31,0.062,11971,2408,49.877,19.511,833.4,,Wadowice,SKAWA,PL,2020/1/31,2019/7/17,6458450,255
6458402,49.487,20.029,435.502,49.484,20.031,434.86,0.634,0.001,0.991,0.2,12002,2431,49.484,20.031,434.86,,Nowy Targ,DUNAJEC,PL,2020/1/31,2019/7/24,6458403,-999
6458403,49.312,19.979,59.819,49.316,19.978,58.44,1.487,0.025,0.917,0.265,11999,2442,49.316,19.978,58.44,,Zakopane  Harenda,BIALY DUNAJEC,PL,2020/1/31,2019/7/24,6458404,-999
6458404,49.421,20.321,1127.236,49.424,20.325,1123.9,4.031,0.004,0.11,0.026,12020,2435,49.424,20.325,1123.9,,Czorsztyn,DUNAJEC,PL,2020/1/31,2019/7/17,6458406,-999
6458406,49.629,20.688,4563.383,49.627,20.687,4337.46,226.023,0.052,0.424,0.137,12042,2423,49.627,20.687,4337.46,,Nowy Sacz,DUNAJEC,PL,2020/1/31,2019/7/17,6458450,275
6458420,49.629,18.904,53.399,49.632,18.901,53.55,-0.15,-0.003,0.929,0.256,11935,2423,49.632,18.901,53.55,,Wisla,VISTULA,PL,2020/1/31,2019/6/26,6458440,-999
6458440,49.679,18.846,107.921,49.681,18.85,107.39,-2.956,-0.028,0.883,0.198,11931,2420,49.681,18.85,107.39,,Ustron Oblaziec,VISTULA,PL,2020/1/31,2019/6/26,6458450,-999
6458450,50.329,21.079,23816.047,50.327,21.077,23869.359,-53.109,-0.002,0.264,0.054,12065,2381,50.327,21.077,23869.359,,Szczucin,VISTULA,PL,2020/1/31,2019/12/10,6458460,159
6458456,50.004,19.004,45.76,50.001,19.003,41.2,5.132,0.125,0.857,0.392,11941,2400,50.001,19.003,41.2,,Jankowice-Grobla,DOKAWA,PL,2020/1/31,2019/6/26,6458460,-999
6458460,50.671,21.746,31758.799,50.673,21.746,31809.9,-50.832,-0.002,0.36,0.073,12105,2360,50.673,21.746,31809.9,,Sandomierz,VISTULA,PL,2020/1/31,2019/6/26,6458500,-999
6458500,52.246,21.029,84687.211,52.248,21.032,84945.156,-254.398,-0.003,0.821,0.167,12062,2266,52.248,21.032,84945.156,,Warsaw (Warszawa),VISTULA,PL,2020/1/31,2019/12/10,6458010,76
6458510,53.254,19.404,3401.995,53.255,19.401,3539.84,-137.823,-0.039,0.574,0.145,11965,2205,53.255,19.401,3539.84,,Brodnica,DRWECA,PL,2020/1/31,2019/6/26,6458010,-999
6458520,50.962,21.279,1112,50.962,21.279,1110.42,1.561,0.001,0.526,0.107,12077,2343,50.962,21.279,1110.42,,Kunow,KAMIENNA,PL,2020/1/31,2019/6/26,6458500,-999
6458525,50.979,21.246,400.207,50.979,21.242,402.32,-1.611,-0.004,0.445,0.092,12075,2342,50.979,21.242,402.32,,Nietulisko Duze,SWISLINA,PL,2020/1/31,2019/6/26,6458520,-999
6458530,49.512,19.113,253.25,49.514,19.116,253.79,-0.528,-0.002,0.884,0.178,11947,2430,49.514,19.116,253.79,,Rajcza,SOLA,PL,2020/1/31,2019/7/24,6458450,-999
6458540,52.112,19.963,3282.019,52.11,19.962,3435.62,-152.941,-0.045,0.353,0.106,11998,2274,52.11,19.962,3435.62,,Lowicz,BZURA,PL,2020/1/31,2019/6/26,6458010,-999
6458555,52.104,23.471,3123.7,52.104,23.468,3041.95,83.317,0.027,0.654,0.158,12209,2274,52.104,23.468,3041.95,,Malowa Gora,KRZNA,PL,2020/1/31,2019/6/26,6458550,-999
6458560,53.571,17.904,2483.393,53.573,17.904,2477.25,6.176,0.002,0.346,0.072,11875,2186,53.573,17.904,2477.25,,Tuchola,BRDA,PL,2020/1/31,2019/6/26,6458010,-999
6458605,49.304,22.579,93.898,49.303,22.574,94.14,6.008,0.064,0.56,0.179,12155,2442,49.303,22.574,94.14,,Polana,CZARNY,PL,2020/1/31,2019/6/26,6458600,-999
6458610,50.746,20.413,2267.317,50.742,20.414,2263.77,3.766,0.002,0.424,0.086,12025,2356,50.742,20.414,2263.77,,Brzegi,NIDA,PL,2020/1/31,2019/6/26,6458450,-999
6458613,50.804,20.313,310.085,50.803,20.312,294.15,15.928,0.054,0.623,0.179,12019,2352,50.803,20.312,294.15,,Bocheniec,LOSOSNA,PL,2020/1/31,2019/6/26,6458610,-999
6458615,50.796,20.813,157.756,50.801,20.813,154.34,3.417,0.022,1.15,0.252,12050,2352,50.801,20.813,154.34,,Daleszyce,CZARNA NIDA,PL,2020/1/31,2019/6/26,6458610,-999
6458620,49.212,22.329,81.524,49.213,22.333,72.49,9.829,0.136,0.805,0.325,12140,2448,49.213,22.333,72.49,,Cisna,SOLINKA,PL,2020/1/31,2019/6/26,6458600,-999
6458630,50.196,19.829,68.402,50.195,19.833,68.62,4.602,0.067,0.724,0.242,11991,2389,50.195,19.833,68.62,,Ojcow,PRADNIK,PL,2020/1/31,2019/7/17,6458450,-999
6458713,50.987,23.179,2996.632,50.985,23.177,3010.28,-10.275,-0.003,0.791,0.161,12191,2341,50.985,23.177,3010.28,,Krasnystaw,WIEPRZ,PL,2020/1/31,2019/6/26,6458500,173
6458715,51.496,22.646,6335.016,51.498,22.644,6389.87,-58.04,-0.009,0.682,0.143,12159,2311,51.498,22.644,6389.87,,Lubartow,WIEPRZ,PL,2020/1/31,2019/6/26,-999,-999
6458717,51.296,23.021,182.995,51.306,22.975,199.05,16.754,0.084,3.819,0.848,12182,2323,51.306,22.975,199.05,,Puchaczow,SWINKA,PL,2020/1/31,2019/6/26,6458715,-999
