        ID       lat       lon  area_Input   area_CaMa       error        diff    Type     ix1   iy1     ix2   iy2       area1       area2
      1845    34.065   134.194     2751.83     2752.13        0.00        0.29       0     672   717    -999  -999      2752.1      -999.0
      1846    34.044   134.051     2251.72     2252.18        0.00        0.46       0     663   718    -999  -999      2252.2      -999.0
      1847    34.033   133.969        7.80        8.86        0.14        1.06       0     659   719    -999  -999         8.9      -999.0
      1848    34.033   133.842        5.52        3.24       -0.41       -2.28       1     651   720    -999  -999         3.2      -999.0
      1849    33.890   133.816      224.43      225.17        0.00        0.74       0     650   727    -999  -999       225.2      -999.0
      1850    33.862   133.780     1062.99     1072.05        0.01        9.06       0     647   729    -999  -999      1072.1      -999.0
      1851    33.790   133.737      929.85      929.83       -0.00       -0.02       0     644   733    -999  -999       929.8      -999.0
      1852    34.140   134.472      104.91      111.46        0.06        6.55       0     689   712    -999  -999       111.5      -999.0
      1853    34.108   134.451     3028.64     3028.74        0.00        0.10       0     687   714    -999  -999      3028.7      -999.0
      1854    34.124   134.438       58.68       58.56       -0.00       -0.12       1     686   713    -999  -999        58.6      -999.0
      1855    34.091   134.390     3015.08     3015.75        0.00        0.67       0     684   715    -999  -999      3015.7      -999.0
      1857    34.140   134.470      104.85      111.46        0.06        6.62       0     689   712    -999  -999       111.5      -999.0
      1858    34.099   134.424     3026.31     3026.27       -0.00       -0.05       0     686   715    -999  -999      3026.3      -999.0
      1859    34.037   134.158      180.91      179.82       -0.01       -1.09       0     670   719    -999  -999       179.8      -999.0
      1860    34.023   134.066      129.64      129.64        0.00        0.00       0     665   719    -999  -999       129.6      -999.0
      1861    34.028   134.031       55.29       55.37        0.00        0.08       0     663   719    -999  -999        55.4      -999.0
      1862    33.910   133.505      138.47      145.32        0.05        6.86       0     631   726    -999  -999       145.3      -999.0
      1863    33.794   133.758       80.61       74.85       -0.07       -5.76       0     647   733    -999  -999        74.8      -999.0
      1864    33.783   133.698      149.40      149.45        0.00        0.05       0     642   734    -999  -999       149.4      -999.0
      1865    33.780   133.663       72.07       72.05       -0.00       -0.02       0     640   733    -999  -999        72.0      -999.0
      1866    34.287   133.813      125.26      125.40        0.00        0.14       0     649   703    -999  -999       125.4      -999.0
      1867    34.198   133.842      101.74      101.83        0.00        0.09       0     651   709    -999  -999       101.8      -999.0
      1868    34.174   133.888       90.21       90.99        0.01        0.78       0     654   710    -999  -999        91.0      -999.0
      1869    34.165   133.926       71.38       71.18       -0.00       -0.20       1     657   711    -999  -999        71.2      -999.0
      1870    34.151   133.948       61.54       61.53       -0.00       -0.01       0     658   712    -999  -999        61.5      -999.0
      1871    34.117   133.972       37.19       37.18       -0.00       -0.01       0     659   714    -999  -999        37.2      -999.0
      1872    34.185   133.877       96.82       98.07        0.01        1.25       0     653   709    -999  -999        98.1      -999.0
      1873    34.184   133.878       95.76       98.07        0.02        2.31       0     653   709    -999  -999        98.1      -999.0
      1874    34.131   133.999        7.27        7.25       -0.00       -0.02       0     661   713    -999  -999         7.3      -999.0
      1875    34.265   133.831      107.21      111.64        0.04        4.43       0     650   704    -999  -999       111.6      -999.0
      1876    33.553   130.733       41.40       40.96       -0.01       -0.44       1     465   748    -999  -999        41.0      -999.0
      1877    33.660   130.688      294.12      295.29        0.00        1.17       0     462   741    -999  -999       295.3      -999.0
      1878    33.740   130.730      372.94      371.86       -0.00       -1.08       1     464   737    -999  -999       371.9      -999.0
      1879    33.749   130.733      706.68      707.18        0.00        0.51       0     464   736    -999  -999       707.2      -999.0
      1880    33.792   130.710      879.16      880.22        0.00        1.06       0     463   733    -999  -999       880.2      -999.0
      1881    33.816   130.706      916.43      916.44        0.00        0.01       0     463   732    -999  -999       916.4      -999.0
      1882    33.619   130.674      118.57      121.79        0.03        3.22       0     461   743    -999  -999       121.8      -999.0
      1883    33.569   130.852       62.09       63.24        0.02        1.14       0     472   746    -999  -999        63.2      -999.0
      1884    33.649   130.812       95.93       96.03        0.00        0.10       0     469   742    -999  -999        96.0      -999.0
      1885    33.699   130.772      292.88      292.88        0.00        0.00       0     467   739    -999  -999       292.9      -999.0
      1886    33.733   130.734      321.10      321.10        0.00        0.00       0     465   737    -999  -999       321.1      -999.0
      1887    33.666   130.812       57.98       61.00        0.05        3.03       0     469   740    -999  -999        61.0      -999.0
      1888    33.631   130.794       72.11       72.25        0.00        0.14       0     468   743    -999  -999        72.3      -999.0
      1889    33.724   130.673      135.31      141.50        0.05        6.20       0     461   737    -999  -999       141.5      -999.0
      1890    33.723   130.665       45.62       44.21       -0.03       -1.41       1     460   738    -999  -999        44.2      -999.0
      1891    33.783   130.733        7.58        7.40       -0.02       -0.17       2     465   734     466   733         4.2         3.2
      1892    33.799   130.726       12.27       11.22       -0.09       -1.05       1     466   732    -999  -999        11.2      -999.0
