ID,lat_mod,lon_mod,area_mod,rivname,locname,,
3579,36.05,136.17,783.388,日野川,久喜津,,
3580,36.086,136.185,1256.07,日野川,深谷,,
3581,35.973,136.167,380.484,日野川,糺橋,,
3582,36.112,136.237,2.061,芳野川,上森田,,
3583,36.078,136.321,17.485,永平寺川,諏訪間,,
3584,36.065,136.494,13.689,浄土寺川,栄,,
3585,36.072,136.507,12.926,浄土寺川,長山,,
3586,36.069,136.522,11.207,浄土寺川,砂留花橋（第3警報局）,,
3587,35.992,136.481,24.919,赤根川,大橋,,
3588,35.948,136.727,98.59,石徹白川,石徹白,,
3589,35.92,136.671,145.013,石徹白川,山原,,
3590,35.909,136.669,149.193,石徹白川,貝皿,,
3591,36.167,136.2,23.545,兵庫川,下兵庫,,
3592,36.176,136.25,17.228,田島川,長屋,,
3593,36.074,136.209,10.187,底喰川,上里,,
3594,35.828,136.386,27.728,足羽川,河内,,
3595,35.889,136.342,61.143,足羽川,稲荷,,
3596,36.021,136.289,353.156,足羽川,天神橋,,
3597,36.063,136.211,400.175,足羽川,九十九橋,,
3598,35.998,136.359,283.271,足羽川,朝谷,,
3599,36.079,136.269,14.621,荒川,原目,,
3600,36.059,136.259,17.471,荒川,河増,,
3601,36.055,136.222,43.923,荒川,荒川水門,,
3602,35.857,136.307,16.276,魚見川,新保,,
3603,35.878,136.508,188.554,真名川,中島,,
3604,35.896,136.526,200.001,真名川,上若生子,,
3605,35.937,136.553,236.01,真名川,五条方下流,,
3606,35.991,136.518,249.753,真名川,麻生島,,
3607,35.834,136.595,21.765,真名川,秋生,,
3608,35.98,136.522,248.78,真名川,井ノ口,,
3609,35.861,136.518,91.257,真名川,黒当戸,,
3610,36.007,136.507,5.286,清滝川,新在家,,
3611,36.07,136.174,14.341,狐川,狐川水門,,
3612,36.056,136.181,14.022,狐川,若杉,,
3613,36.033,136.184,215.08,江端川,江端水門,,
3614,36.026,136.216,33.597,江端川,江端,,
3615,36.007,136.196,170.849,朝六川,安保,,
3616,35.977,136.124,110.322,天王川,宝泉寺,,
3617,35.943,136.074,46.243,天王川,江波,,
3618,35.97,136.139,16.833,和田川,近田橋（気比庄）,,
3619,35.988,136.156,42.384,和田川,田中,,
3620,35.915,136.216,28.605,浅水川,北,,
3621,35.983,136.191,8.445,浅水川,鳥羽,,
3622,35.99,136.164,3.876,浅水川,出作,,
3623,35.912,136.238,14.358,鞍谷川,粟田部,,
3624,35.957,136.223,86.591,鞍谷川,松成,,
3625,35.954,136.285,9.966,河和田川,北中,,
3626,35.935,136.252,21.351,服部川,東庄境,,
3627,35.901,136.151,43.606,吉野瀬川,上太田,,
3628,35.924,136.169,50.75,吉野瀬川,家久（吉野瀬川）,,
3629,35.982,136.191,8.445,その他,黒津川水門,,
3630,35.988,136.157,380.809,その他,石田川水門,,
3631,35.449,135.897,60.919,北川,新道,,
3632,35.469,135.843,100.039,北川,天徳寺,,
3633,35.493,135.78,198.249,北川,高塚,,
3634,35.507,135.746,207.659,北川,西津,,
3635,35.479,135.784,33.088,遠敷川,遠敷,,
3636,35.465,135.803,20.358,松永川,四分一,,
3637,35.487,135.504,18.809,関屋川,小和田,,
3638,35.478,135.624,45.956,佐分利川,本郷,,
3639,35.464,135.622,2.477,佐分利川,山田,,
3640,35.567,135.87,1.003,三方湖,三方湖,,
3641,35.556,135.901,5.326,ハス川,鳥浜,,
3642,35.604,135.942,76.104,耳川,河原市,,
3643,35.645,136.044,22.673,井口川,四石橋,,
3644,35.633,136.061,113.813,笙の川,野神,,
3645,35.649,136.062,1.736,笙の川,呉竹,,
3646,35.625,136.071,72.611,笙の川,堂,,
3647,35.648,136.086,31.049,木ノ芽川,木の芽,,
3648,35.399,135.673,66.049,南川,小倉,,
3649,35.426,135.684,168.11,南川,和多田,,
3650,35.453,135.716,191.206,南川,中井,,
3651,35.489,135.757,211.264,南川,和久里,,
3652,35.782,139.267,468.438,多摩川,調布橋,,
3653,35.684,139.413,781.654,多摩川,日野橋,,
3654,35.644,139.528,1030.823,多摩川,石原,,
3655,35.589,139.666,1181.342,多摩川,田園調布（上）,,
3656,35.537,139.767,1200.588,多摩川,多摩川河口,,
3657,35.79,138.923,112.249,多摩川,丹波山,,
3658,35.373,139.37,1453.145,相模川,神川橋,,
3659,35.616,138.978,625.783,相模川,大月,,
3660,35.524,139.357,1142.227,相模川,上依知,,
3661,35.551,138.904,280.23,相模川,桂川城南橋,,
3662,35.614,138.959,508.895,相模川,桂川強瀬,,
3663,35.506,138.995,32.104,道志川,道志川大山橋,,
3664,35.57,139.079,24.449,秋山川,秋山,,
3665,35.618,139.11,103.323,鶴川,鶴川巖島橋,,
3666,35.631,138.954,108.295,葛野川,葛野川畑倉,,
3667,35.608,138.933,92.237,笹子川,笹子川花咲,,
3668,35.56,138.985,15.737,朝日川,朝日川宮前橋,,
3669,35.544,138.91,22.641,菅野川,菅野川,,
3670,35.516,138.884,24.89,鹿留川,鹿留川大野,,
3671,35.504,138.771,123.479,河口湖,河口湖,,
3672,35.41,138.863,1.25,その他,山中湖,,
3673,35.533,138.451,2170.397,富士川,清水端,,
3674,35.533,138.451,2170.397,富士川,清水端：高,,
3675,35.419,138.451,1.329,富士川,富山橋,,
3676,35.286,138.46,3046.096,富士川,南部,,
3677,35.152,138.627,3643.516,富士川,松岡,,
3678,35.668,138.503,974.422,富士川,信玄橋,,
3679,35.548,138.464,28.042,富士川,戸川橋,,
3680,35.557,138.48,6.432,富士川,鳴沢川,,
3681,35.371,138.443,59.163,富士川,身延波木井,,
3682,35.236,138.483,54.543,富士川,上福士川橋,,
3683,35.359,138.452,1.59,富士川,富士川身延橋,,
3684,35.642,138.563,174.67,沼川,沼川,,
3685,35.285,138.456,31.753,戸栗川,戸栗川橋,,
3686,35.432,138.476,59.585,常葉川,常葉川,,
3687,35.434,138.423,504.058,早川,早川橋,,
3688,35.472,138.339,272.274,早川,早川三里,,
3689,35.696,138.684,266.38,笛吹川,亀甲橋,,
3690,35.648,138.642,545.765,笛吹川,石和,,
3691,35.576,138.522,925.294,笛吹川,桃林橋,,
3692,35.577,138.519,8.548,笛吹川,鎌田川,,
3693,35.6,138.574,11.11,笛吹川,穏池：外,,
3694,35.606,138.589,635.517,笛吹川,柏外,,
3695,35.699,138.453,477.392,釜無川,船山橋,,
3696,35.593,138.512,986.961,釜無川,浅原橋,,
3697,35.787,138.381,68.766,釜無川,大武川橋,,
3698,35.763,138.402,433.016,釜無川,釜無川穴山橋,,
3699,35.859,138.281,172.647,釜無川,国界橋,,
3700,35.373,138.381,7.893,春木川,春木川第二砂防堰堤,,
3701,35.57,138.473,12.057,坪川,坪川,,
3702,35.612,138.466,19.69,滝沢川,滝沢川小笠原橋,,
3703,35.57,138.503,82.199,芦川,芦川橋,,
3704,35.577,138.551,9.088,浅利川,浅利川作興橋,,
3705,35.614,138.596,7.63,渋川,渋川,,
3706,35.59,138.578,7.9,滝戸川,下曽根,,
3707,35.66,138.557,18.986,荒川,荒川,,
3708,35.627,138.567,174.848,荒川,四分川,,
3709,35.596,138.572,25.773,間門川,間門,,
3710,35.606,138.589,635.517,間門川,柏内,,
3711,35.656,138.594,13.035,濁川,大円川,,
3712,35.656,138.594,13.035,濁川,濁川,,
3713,35.66,138.557,18.986,相川,相川三之橋,,
3714,35.659,138.634,1.03,平等川,平等川,,
3715,35.605,138.609,8.106,境川,境川橋,,
3716,35.607,138.631,16.18,浅川,浅川,,
3717,35.627,138.642,9.257,天川,天川,,
3718,35.653,138.661,45.303,金川,金川下平井,,
3719,35.661,138.678,109.712,日川,日川,,
3720,35.67,138.682,111.7,重川,重川,,
3721,35.711,138.741,59.182,重川,重川赤尾堰堤下,,
3722,35.67,138.683,108.99,重川,重川,,
3723,35.678,138.724,14.601,鬢櫛川,びんぐし川穴田橋,,
3724,35.665,138.44,62.937,御勅使川,御勅使上橋,,
3725,35.672,138.477,74.349,御勅使川,堀切,,
3726,35.686,138.476,394.902,塩川,金剛地,,
3727,35.694,138.724,5.538,塩川,新塩川橋,,
3728,35.727,138.453,366.151,塩川,岩根橋,,
3729,35.774,138.393,44.958,小武川,小武川橋,,
3730,35.661,138.723,84.519,日川,日川葡萄橋,,
3731,35.57,138.473,12.057,横川,長沢川,,
3732,35.57,138.473,12.057,横川,五明川,,
3733,35.565,138.477,76.38,横川,横川：内,,
3734,35.565,138.477,76.38,横川,横川：外,,
3735,35.603,138.575,2.973,蛭沢川,穏池：内,,
3736,35.496,138.691,27.218,その他,西湖,,
3737,35.456,138.597,1.096,その他,本栖湖,,
3738,35.488,138.605,9.04,その他,精進湖,,
3739,35.883,138.239,13.164,釜無川,落合,,
3740,35.699,138.453,477.392,釜無川,船山橋,,
3741,35.593,138.512,986.961,釜無川,浅原橋,,
3742,35.859,138.281,172.647,釜無川,国界橋,,
3743,36.216,137.976,121.821,信濃川管内,出川,,
3744,36.273,138.419,1175.722,千曲川,塩名田,,
3745,36.37,138.282,2027.916,千曲川,生田,,
3746,36.533,138.112,2564.576,千曲川,杭瀬下,,
3747,36.732,138.309,6431.575,千曲川,立ヶ花,,
3748,36.917,138.398,6857.3,千曲川,柏尾橋,,
3749,36.196,138.484,754.544,千曲川,下越（臼田橋下流）,,
3750,35.977,138.529,197.207,千曲川,樋沢,,
3751,36.196,138.484,754.544,千曲川,下越（臼田橋上流）,,
3752,36.967,138.453,6931.563,千曲川,市川橋,,
3753,36.989,138.586,7163.828,信濃川中流,宮野原,,
3754,36.143,138.543,44.79,抜井川,平河原,,
3755,36.861,138.4,112.997,樽川,樽川橋,,
3756,36.74,138.413,69.577,夜間瀬川,星川,,
3757,36.724,138.333,41.098,篠井川,殿橋,,
3758,36.753,138.247,139.785,鳥居川,鳥居川,,
3759,36.716,138.293,69.398,浅川,浅川,,
3760,36.672,138.24,26.056,浅川,富竹,,
3761,36.683,138.367,77.198,松川,須坂松川,,
3762,36.689,138.316,86.497,松川,小布施松川,,
3763,36.67,138.3,24.594,八木沢川,八木沢川,,
3764,36.642,138.287,48.309,鮎川,鮎川,,
3765,36.637,138.323,61.928,百々川,百々川橋,,
3766,36.633,138.334,25.72,灰野川,下河原橋,,
3767,36.287,137.943,1229.951,犀川,熊倉,,
3768,36.396,137.927,2213.346,犀川,陸郷,,
3769,36.62,138.142,2757.544,犀川,小市,,
3770,36.547,137.987,2535.61,犀川,弘崎（更級橋上流）,,
3771,36.547,137.987,2535.61,犀川,弘崎（更級橋下流）,,
3772,36.673,138.077,227.931,裾花川,祖山,,
3773,36.681,137.973,104.189,裾花川,大久保,,
3774,36.647,138.18,269.05,裾花川,岡田,,
3775,36.487,137.851,320.109,高瀬川,高瀬上橋,,
3776,36.374,137.876,408.273,高瀬川,十日市場（高瀬下橋）,,
3777,36.374,137.876,408.273,高瀬川,高瀬下橋,,
3778,36.511,137.816,245.228,高瀬川,大出橋,,
3779,36.346,137.89,269.656,穂高川,巾下,,
3780,36.33,137.903,105.602,万水川,矢原,,
3781,36.267,137.944,634.406,奈良井川,島橋,,
3782,36.08,137.906,136.266,奈良井川,長瀬,,
3783,36.099,137.914,151.993,奈良井川,琵琶橋,,
3784,36.248,137.951,632.127,奈良井川,新橋,,
3785,36.217,137.871,572.542,梓川,下島橋,,
3786,36.228,137.96,200.852,田川,渚,,
3787,36.226,137.976,73.408,薄川,薄川,,
3788,36.186,137.783,76.877,島々谷川,島々,,
3789,36.577,138.2,50.147,蛭川,蛭川,,
3790,36.547,138.219,16.826,蛭川,豊栄,,
3791,36.547,138.151,30.69,沢山川,沢山川,,
3792,36.539,138.151,3.93,沢山川,生萱,,
3793,36.514,138.103,9.955,更級川,八幡,,
3794,36.372,138.152,51.451,浦野川,浦野川下流,,
3795,36.372,138.152,51.451,浦野川,浦野川上流,,
3796,36.398,138.293,193.684,神川,神川,,
3797,36.351,138.281,378.073,依田川,依田橋,,
3798,36.285,138.261,199.411,依田川,立岩,,
3799,36.328,138.265,65.379,内村川,内村橋,,
3800,36.301,138.189,49.013,内村川,霊泉寺橋,,
3801,36.233,137.963,54.164,女鳥羽川,女鳥羽川,,
3802,36.986,137.87,687.926,姫川,山本,,
3803,36.776,137.911,232.057,姫川,雨中,,
3804,36.696,137.872,78.771,姫川,天神宮橋,,
3805,36.704,137.869,58.13,松川,松川橋上,,
3806,36.719,137.829,54.737,松川,松川,,
3807,35.965,137.984,729.93,天竜川,伊那富,,
3808,35.877,137.986,856.219,天竜川,北殿,,
3809,35.837,137.962,978.642,天竜川,伊那,,
3810,35.808,137.947,1515.276,天竜川,沢渡,,
3811,35.741,137.966,1651.846,天竜川,下平,,
3812,35.596,137.93,2232.786,天竜川,宮ヶ瀬,,
3813,35.55,137.89,2332.028,天竜川,市田,,
3814,35.499,137.864,2567.201,天竜川,伊久間,,
3815,35.462,137.832,2619.148,天竜川,時又,,
3816,35.441,137.819,2665.556,天竜川,天竜峡,,
3817,34.854,137.805,4943.298,天竜川,鹿島,,
3818,34.74,137.814,5027.944,天竜川,池田,,
3819,34.728,137.801,5029.738,天竜川,中ノ町,,
3820,34.676,137.797,1.085,天竜川,掛塚,,
3821,36.054,138.048,525.749,天竜川,下浜,,
3822,36.035,138.022,539.772,天竜川,西天竜堰,,
3823,35.308,137.911,314.763,遠山川,平岡,,
3824,35.327,137.946,263.987,遠山川,和田,,
3825,35.443,137.745,171.583,阿智川,駒場,,
3826,35.557,137.766,47.383,松川,市の瀬,,
3827,35.511,137.819,71.11,松川,上茶屋,,
3828,35.617,137.878,21.684,片桐松川,名古井,,
3829,35.609,137.909,25.444,片桐松川,平石橋,,
3830,35.717,138.099,152.725,三峰川,杉島,,
3831,35.773,138.122,94.242,三峰川,鷹岩,,
3832,35.835,138.055,450.283,三峰川,高遠,,
3833,36.006,137.923,53.227,横川川,下横川,,
3834,35.986,137.986,136.528,横川川,宮所,,
3835,35.949,138.041,19.711,沢川,末広,,
3836,35.934,138.047,10.771,沢川,日影入,,
3837,35.926,138.008,46.462,沢川,福沢,,
3838,35.93,137.991,50.439,沢川,南田,,
3839,35.989,138.144,92.694,宮川,安国寺,,
3840,36.005,138.126,5.992,宮川,中洲,,
3841,36.053,138.052,525.275,諏訪湖,釜口水門,,
3842,36.047,138.112,1.004,諏訪湖,衣ノ渡,,
3843,36.081,138.081,56.688,砥川,医王渡橋,,
3844,36.076,138.057,25.258,横河川,長地,,
3845,35.99,138.152,236.694,上川,銭場,,
3846,35.762,137.704,1062.157,木曽川,桃山,,
3847,35.436,137.034,4643.675,木曽川,今渡,,
3848,35.401,136.963,4830.88,木曽川,犬山,,
3849,35.363,136.762,4891.728,木曽川,笠松,,
3850,35.312,136.738,4896.77,木曽川,起,,
3851,35.238,136.674,2041.092,木曽川,木曽成戸,,
3852,35.184,136.681,4909.416,木曽川,葛木,,
3853,35.11,136.714,4940.519,木曽川,弥富,,
3854,35.851,137.698,306.566,木曽川,大手橋,,
3855,35.607,137.608,1.66,木曽川,南木曽（高瀬橋）,,
3856,35.96,137.77,57.675,木曽川,十王橋,,
3857,36.023,137.771,38.577,木曽川,センミ沢,,
3858,35.901,137.761,163.199,木曽川,宮の越,,
3859,35.401,136.653,14.933,犀川,十八条,,
3860,36.296,137.367,467.932,高原川,双六,,
3861,36.332,137.301,555.708,高原川,西里橋,,
3862,36.207,137.22,495.608,宮川,国府,,
3863,36.242,137.176,627.785,宮川,古川大橋,,
3864,36.146,137.258,55.854,宮川,高山,,
3865,36.184,137.25,306.909,宮川,宮川下切,,
3866,36.222,137.238,95.777,荒城川,漆垣内,,
3867,36.233,137.188,106.042,荒城川,向町,,
3868,36.167,137.24,149.077,川上川,冬頭町,,
3869,36.155,137.247,18.179,苔川,岡本,,
3870,36.154,137.259,60.044,大八賀川,三福寺,,
3871,36.142,137.264,6.673,江名子川,愛宕橋,,
3872,36.257,136.903,580.619,庄川,荻町,,
3873,35.327,137.946,263.987,遠山川,和田,,
3874,35.09,137.166,1.562,矢作川,高橋,,
3875,35.003,137.167,1374.567,矢作川,岩津,,
3876,34.962,137.152,1434.029,矢作川,岡崎,,
3877,34.889,137.059,1738.738,矢作川,米津,,
3878,35.27,137.479,203.439,上村川,澄ヶ瀬,,
3879,35.363,137.256,197.455,庄内川,瑞浪,,
3880,35.357,137.19,286.903,庄内川,土岐,,
3881,35.334,137.127,366.656,庄内川,多治見,,
3882,35.252,137.019,523.859,庄内川,志段味,,
3883,35.202,136.875,675.193,庄内川,枇杷島,,
3884,35.408,137.303,43.492,土岐川,釜戸,,
3885,35.363,137.256,197.455,土岐川,瑞浪（県）,,
3886,35.336,137.114,15.674,大原川,太平,,
3887,35.351,137.173,1.008,妻木川,御幸,,
3888,35.337,137.348,39.947,小里川,小里川,,
3889,35.365,137.264,96.378,小里川,市原,,
3890,35.32,137.133,16.621,笠原川,大畑,,
3891,35.317,137.31,5.447,猿爪川,猿爪,,
3892,35.559,137.536,1589.279,木曽川,坂下山口,,
3893,35.474,137.139,2431.875,木曽川,八百津,,
3894,35.436,137.034,4643.675,木曽川,今渡,,
3895,35.401,136.963,4830.88,木曽川,犬山,,
3896,35.363,136.762,4891.728,木曽川,笠松,,
3897,35.312,136.738,4896.77,木曽川,起,,
3898,35.238,136.674,2041.092,木曽川,木曽成戸,,
3899,35.226,136.679,4905.933,木曽川,木曽成戸第2,,
3900,35.184,136.681,4909.416,木曽川,葛木,,
3901,35.11,136.714,4940.519,木曽川,弥富,,
3902,35.37,136.823,4871.322,木曽川,川島大橋,,
3903,35.851,137.698,306.566,木曽川,大手橋,,
3904,35.429,137.128,45.406,可児川,門前橋,,
3905,35.424,137.057,66.835,可児川,広見,,
3906,35.419,137.031,117.362,可児川,土田,,
3907,35.445,137.014,8.662,加茂川,太田,,
3908,35.915,137.204,861.184,飛騨川,上呂,,
3909,36.077,137.292,417.521,飛騨川,久々野,,
3910,35.845,137.226,901.206,飛騨川,中呂,,
3911,35.807,137.242,919.276,飛騨川,下呂,,
3912,35.578,137.189,2017.131,飛騨川,白川口,,
3913,35.517,137.298,14.791,中野方川,野瀬橋,,
3914,35.399,137.458,34.863,阿木川,阿木,,
3915,35.431,137.427,82.909,阿木川,向島上,,
3916,35.444,137.421,105.928,阿木川,大門,,
3917,35.641,137.44,99.232,付知川,付知,,
3918,35.535,137.446,203.031,付知川,知原,,
3919,35.468,137.508,62.173,中津川,手賀野,,
3920,35.452,137.517,58.17,中津川,中津川,,
3921,35.694,137.141,447.04,馬瀬川,東沓部,,
3922,35.664,137.157,466.151,馬瀬川,金山,,
3923,35.822,137.19,159.031,馬瀬川,西村,,
3924,35.925,137.233,8.477,大ケ洞川,前野,,
3925,35.39,137.437,26.579,岩村川,下切,,
3926,35.481,136.569,608.958,揖斐川,岡島,,
3927,35.36,136.658,1188.519,揖斐川,万石,,
3928,35.252,136.622,1591.265,揖斐川,今尾,,
3929,35.213,136.624,1622.764,揖斐川,西小島,,
3930,35.135,136.67,1769.693,揖斐川,揖斐油島,,
3931,35.889,136.855,136.657,長良川,白鳥,,
3932,35.793,136.909,285.487,長良川,西河橋,,
3933,35.738,136.947,514.688,長良川,稲成,,
3934,35.681,136.966,669.923,長良川,新美並橋,,
3935,35.638,136.951,1.003,長良川,上田,,
3936,35.55,136.909,1081.835,長良川,美濃,,
3937,35.51,136.896,1104.513,長良川,小俣川樋門（外）,,
3938,35.469,136.833,5.942,長良川,福富樋門(内),,
3939,35.46,136.836,1582.758,長良川,芥見,,
3940,35.455,136.837,9.262,長良川,山田川機場（外）,,
3941,35.441,136.774,1605.7,長良川,長良,,
3942,35.429,136.75,1607.036,長良川,忠節,,
3943,35.398,136.701,1805.015,長良川,穂積,,
3944,35.362,136.688,1812.109,長良川,墨俣,,
3945,35.273,136.676,2006.706,長良川,南濃大橋,,
3946,35.238,136.674,2041.092,長良川,長良成戸,,
3947,35.189,136.67,1.271,長良川,外浜,,
3948,35.135,136.67,1769.693,長良川,長良油島,,
3949,35.469,136.833,5.942,長良川,福富樋門（外）,,
3950,35.367,136.688,10.696,長良川,溢流樋門,,
3951,35.356,136.693,125.891,大江川,大江逆水樋門（内）,,
3952,35.234,136.592,10.612,津屋川,腰越谷樋門,,
3953,35.24,136.584,2.215,津屋川,ハリヨ橋,,
3954,35.334,136.514,174.369,牧田川,広瀬橋,,
3955,35.306,136.594,179.406,牧田川,烏江,,
3956,35.632,136.616,258.329,根尾川,板所,,
3957,35.51,136.656,388.12,根尾川,山口,,
3958,35.475,136.524,116.655,粕川,市場,,
3959,35.474,136.527,116.989,粕川,市場,,
