ID,lat_alloc,lon_alloc,area_alloc,lat_ori,lon_ori,loc_km_diff,ix,iy,Station Name,River Name,Memo
6575,33.392,132.926,56.333,33.392,132.925,0.076,9307,11958,梼原,梼原川,
6576,33.391,133.024,66.371,33.391,133.025,0.064,9378,11959,新田,北川,
6577,32.922,132.826,4.209,32.922,132.826,0.06,9235,12297,清水川橋,清水川,
6578,33.449,134.041,292.573,33.448,134.041,0.144,10110,11917,野友,奈半利川,
6579,33.506,133.941,134.355,33.507,133.941,0.084,10038,11876,宮田岡,伊尾木川,
6580,33.553,133.497,148.271,33.553,133.497,0.068,9718,11842,鏡川橋,鏡川,
6581,33.553,133.522,149.011,33.554,133.522,0.073,9736,11842,築屋敷,鏡川,
6582,33.623,133.492,69.862,33.623,133.492,0.034,9715,11792,弘瀬,鏡川,
6583,33.576,133.478,142.525,33.576,133.479,0.061,9705,11826,宗安寺,鏡川,
6584,33.547,133.508,12.504,33.546,133.508,0.067,9726,11847,神田,神田川,
6585,33.603,133.467,46.865,33.604,133.467,0.068,9697,11806,草の峰,吉原川,
6586,32.949,132.734,226.714,32.949,132.734,0.034,9169,12277,平井,松田川,
6587,32.985,132.772,135.99,32.985,132.772,0.065,9196,12251,橋上,松田川,
6588,32.952,132.731,76.734,32.952,132.732,0.071,9167,12275,二ノ宮,篠川,
6589,33.506,134.253,76.691,33.506,134.253,0.052,10263,11876,野根,野根川,
6590,33.399,134.205,38.754,33.399,134.206,0.11,10228,11953,佐喜浜,佐喜浜川,
6591,33.291,134.152,20.099,33.291,134.152,0.009,10190,12031,室津,室津川,
6592,33.334,134.094,34.261,33.334,134.094,0.023,10148,12000,北村,西ノ川,
6593,33.365,134.065,44.903,33.365,134.064,0.073,10127,11978,羽根,羽根川,
6594,33.445,133.988,105.29,33.446,133.988,0.097,10072,11920,東島,安田川,
6595,33.558,133.902,90.24,33.557,133.902,0.072,10010,11839,栃の木,安芸川,
6596,33.505,133.902,6.862,33.505,133.901,0.102,10010,11877,宝永,安芸川,
6597,33.52,133.799,15.444,33.519,133.8,0.142,9936,11866,和食,和食川,
6598,33.538,133.758,16.891,33.538,133.758,0.039,9906,11853,千切,夜須川,
6599,33.559,133.724,37.109,33.559,133.724,0.028,9882,11838,中ノ村,香宗川,
6600,33.542,133.73,38.692,33.542,133.73,0.042,9886,11850,岸本,香宗川,
6601,33.577,133.741,6.665,33.577,133.741,0.009,9894,11825,下流基準点,香宗川,
6602,33.552,133.63,9.488,33.552,133.63,0.016,9814,11843,下田,下田川,
6603,33.558,133.644,6.66,33.557,133.644,0.075,9824,11839,片山,下田川,
6604,33.573,133.544,17.359,33.572,133.543,0.123,9752,11828,愛宕,久万川,
6605,33.498,133.488,14.752,33.497,133.489,0.127,9712,11882,山根,新川川,
6606,33.49,133.515,5.68,33.489,133.514,0.084,9731,11888,東諸木,新川川,
6607,33.416,133.305,21.829,33.417,133.305,0.115,9580,11941,桜川,桜川,
6608,33.397,133.235,95.562,33.397,133.236,0.074,9530,11955,下郷,新荘川,
6609,33.337,133.224,26.472,33.337,133.224,0.035,9522,11998,久礼,久礼川,
6610,33.567,133.701,6.779,33.567,133.7,0.076,9865,11832,大谷,烏川,
6611,33.569,133.598,14.513,33.569,133.598,0.03,9791,11831,鹿児,舟入川,
6612,33.583,133.595,88.109,33.583,133.595,0.043,9789,11821,布師田,国分川,
6613,33.597,133.647,55.678,33.597,133.646,0.072,9826,11811,三畠,国分川,
6614,33.091,133.098,57.414,33.09,133.098,0.108,9431,12175,佐賀,伊与木川,
6615,33.01,132.987,17.863,33.01,132.987,0.049,9351,12233,上田の口,蛎瀬川,
6616,32.803,132.898,14.674,32.804,132.898,0.059,9287,12382,益野,益野川,
6617,32.784,132.841,42.52,32.784,132.841,0.004,9246,12396,下川口,宗呂川,
6618,32.808,132.819,33.122,32.807,132.819,0.074,9230,12379,宗呂上,宗呂川,
6619,32.799,132.965,2.595,32.799,132.966,0.137,9335,12385,治水利水点,片粕川,
6620,32.762,132.784,5.164,32.761,132.784,0.089,9205,12412,小才角,小才角川,
6621,32.869,132.733,39.244,32.868,132.732,0.103,9168,12335,福良,福良川,
6622,32.872,132.947,90.412,32.871,132.946,0.077,9322,12333,下の加江,下の加江川,
6623,33.56,133.494,1.006,33.561,133.493,0.095,9716,11837,塚ノ原,江の口川,
6624,32.803,132.72,7.434,32.804,132.72,0.06,9159,12382,周防形,周防形川,
6625,33.553,130.733,41.397,33.554,130.733,0.067,7728,11842,大隈,遠賀川,
6626,33.66,130.688,294.119,33.661,130.689,0.098,7696,11765,川島,遠賀川,
6627,33.74,130.73,372.943,33.74,130.73,0.048,7726,11708,勘六橋,遠賀川,
6628,33.749,130.733,706.678,33.75,130.732,0.097,7728,11701,日の出橋,遠賀川,
6629,33.792,130.71,879.164,33.792,130.711,0.067,7712,11670,唐熊,遠賀川,
6630,33.816,130.706,916.428,33.816,130.707,0.069,7709,11653,中間,遠賀川,
6631,33.531,130.753,24.585,33.532,130.753,0.094,7743,11858,平成橋,遠賀川,
6632,33.637,130.691,10.145,33.637,130.691,0.022,7698,11782,(簡)遠賀川33k060左,遠賀川,
6633,33.799,130.705,879.53,33.799,130.704,0.088,7708,11665,(簡)遠賀川12k800左,遠賀川,
6634,33.73,130.72,370.021,33.73,130.72,0.02,7719,11715,(簡)遠賀川21k400左,遠賀川,
6635,33.692,130.715,313.561,33.693,130.714,0.088,7715,11742,(簡)遠賀川26k000左,遠賀川,
6636,33.537,130.747,35.022,33.536,130.747,0.099,7738,11854,(簡)遠賀川47k700左,遠賀川,
6637,33.81,130.673,22.273,33.811,130.673,0.065,7685,11657,木月,西川,
6638,33.891,130.673,74.608,33.891,130.674,0.1,7685,11599,祇園橋,西川,
6639,33.776,130.669,7.208,33.775,130.669,0.081,7682,11682,小木橋,西川,
6640,33.844,130.667,52.865,33.844,130.667,0.043,7681,11633,(簡)西川5k500左,西川,
6641,33.799,130.726,12.268,33.799,130.726,0.044,7723,11665,石園,黒川,
6642,33.724,130.673,135.307,33.724,130.673,0.035,7685,11719,宮田橋,犬鳴川,
6643,33.69,130.574,13.989,33.689,130.574,0.07,7614,11744,芳賀,犬鳴川,
6644,33.717,130.61,28.076,33.717,130.611,0.067,7640,11724,藤原橋,犬鳴川,
6645,33.724,130.617,31.562,33.724,130.617,0.047,7645,11719,(簡)犬鳴川15k000右,犬鳴川,
6646,33.569,130.852,62.093,33.569,130.852,0.029,7814,11831,添田,彦山川,
6647,33.649,130.812,95.932,33.649,130.812,0.039,7785,11773,伊田,彦山川,
6648,33.699,130.772,292.876,33.699,130.772,0.054,7756,11737,赤池,彦山川,
6649,33.733,130.734,321.097,33.733,130.733,0.103,7729,11713,中島,彦山川,
6650,33.726,130.737,4.895,33.726,130.737,0.039,7731,11718,(簡)彦山川2k200左,彦山川,
6651,33.58,130.848,63.311,33.579,130.848,0.096,7811,11823,(簡)彦山川23k700左,彦山川,
6652,33.576,130.851,63.048,33.576,130.851,0.045,7813,11826,(簡)彦山川24k160左,彦山川,
6653,33.531,130.863,47.095,33.531,130.863,0.032,7822,11858,(簡)彦山川29k800右,彦山川,
6654,33.531,130.863,47.095,33.531,130.863,0.032,7822,11858,(簡)彦山川30k000右,彦山川,
6655,33.531,130.863,47.095,33.531,130.863,0.032,7822,11858,(簡)彦山川30k180右,彦山川,
6656,33.685,130.722,27.445,33.685,130.722,0.064,7720,11747,勢田,庄内川,
6657,33.652,130.666,12.803,33.654,130.668,0.284,7680,11771,井手浦橋,建花寺川,
6658,33.619,130.674,118.569,33.619,130.675,0.07,7686,11795,秋松橋,穂波川,
6659,33.585,130.659,40.6,33.585,130.659,0.046,7675,11819,豆田橋,穂波川,
6660,33.605,130.676,88.605,33.605,130.676,0.033,7687,11805,(簡)穂波川4k500右,穂波川,
6661,33.783,130.733,7.577,33.783,130.733,0.053,7728,11677,野面,笹尾川,
6662,33.723,130.665,45.622,33.723,130.664,0.054,7679,11720,生見,八木山川,
6663,33.695,130.641,35.861,33.695,130.641,0.015,7662,11740,千石,八木山川,
6664,33.723,130.758,13.039,33.723,130.758,0.033,7746,11720,新福地橋,福地川,
6665,33.723,130.748,14.691,33.723,130.747,0.088,7739,11720,峰橋,福地川,
6666,33.631,130.794,72.114,33.631,130.793,0.075,7772,11786,春日橋,中元寺川,
6667,33.576,130.812,37.594,33.576,130.812,0.04,7785,11826,古屋敷,中元寺川,
6668,33.666,130.812,57.977,33.666,130.812,0.019,7785,11761,夏吉,金辺川,
6669,33.565,130.687,19.69,33.565,130.687,0.049,7695,11834,名代橋,泉河内川,
6670,33.403,131.044,90.699,33.403,131.044,0.058,7952,11950,宇治見橋,山国川,
6671,33.449,131.116,292.096,33.449,131.117,0.102,8004,11917,柿坂,山国川,
6672,33.492,131.172,431.605,33.493,131.171,0.085,8044,11886,上曽木,山国川,
6673,33.57,131.183,470.926,33.57,131.182,0.061,8052,11830,下唐原,山国川,
6674,33.598,131.178,528.342,33.598,131.179,0.05,8049,11810,金谷,山国川,
6675,33.317,130.501,1.922,33.318,130.501,0.077,7561,12012,西縄手橋,筑後川管内,
6676,33.306,130.942,1117.707,33.306,130.943,0.066,7879,12020,小渕,筑後川,
6677,33.347,130.833,1440.055,33.346,130.832,0.084,7800,11991,荒瀬,筑後川,
6678,33.365,130.753,1562.556,33.364,130.753,0.078,7743,11978,恵蘇ノ宿,筑後川,
6679,33.353,130.633,1709.052,33.353,130.632,0.079,7656,11986,片ノ瀬,筑後川,
6680,33.319,130.494,2262.887,33.319,130.494,0.037,7556,12011,瀬ノ下,筑後川,
6681,33.26,130.419,2522.17,33.26,130.419,0.052,7502,12053,六五郎橋,筑後川,
6682,33.215,130.362,2802.839,33.215,130.362,0.049,7461,12086,若津,筑後川,
6683,33.203,130.49,6.431,33.204,130.489,0.079,7553,12094,下北島,花宗川,
6684,33.24,130.453,51.654,33.24,130.453,0.064,7527,12068,十間橋,山ノ井川,
6685,33.377,130.552,174.14,33.377,130.551,0.101,7598,11969,端間,宝満川,
6686,33.513,130.558,12.887,33.513,130.558,0.04,7602,11871,御笠橋,宝満川,
6687,33.466,130.553,54.916,33.466,130.553,0.043,7599,11905,下見橋,宝満川,
6688,33.312,130.535,12.924,33.312,130.536,0.057,7586,12016,高良川橋,高良川,
6689,33.295,130.549,11.266,33.296,130.549,0.099,7596,12028,下川原橋,高良川,
6690,33.342,130.566,28.127,33.343,130.566,0.071,7608,11994,西の宮橋,大刀洗川,
6691,33.342,130.691,57.239,33.342,130.691,0.04,7698,11994,中央橋,巨瀬川,
6692,33.342,130.753,31.926,33.343,130.753,0.083,7743,11994,高橋,巨瀬川,
6693,33.381,130.634,76.555,33.381,130.634,0.028,7657,11966,栄田橋,小石原川,
6694,33.435,130.659,69.701,33.435,130.659,0.046,7675,11927,新甘木橋,小石原川,
6695,33.342,130.79,65.813,33.342,130.789,0.068,7769,11994,西隈ノ上,隈上川,
6696,33.248,130.327,96.749,33.248,130.327,0.012,7436,12062,江上,佐賀江川,
6697,33.244,130.372,145.846,33.244,130.371,0.056,7468,12065,蒲田津（外）,佐賀江川,
6698,33.242,130.523,37.167,33.243,130.523,0.071,7577,12066,知徳橋,広川,
6699,33.483,130.54,21.454,33.483,130.539,0.068,7589,11893,針摺東,山口川,
6700,33.381,130.66,71.232,33.381,130.661,0.061,7676,11966,金丸橋,佐田川,
6701,33.437,130.759,40.925,33.437,130.758,0.101,7747,11926,西原,佐田川,
6702,33.424,130.717,51.341,33.424,130.718,0.069,7717,11935,寺内橋,佐田川,
6703,33.378,130.538,13.75,33.379,130.539,0.095,7588,11968,飯田橋,秋光川,
6704,33.367,130.533,19.761,33.368,130.533,0.079,7584,11976,酒井上橋,大木川,
6705,33.302,130.495,6.054,33.302,130.495,0.016,7557,12023,飯ヶ口橋,金丸川,
6706,33.206,130.574,358.03,33.206,130.574,0.039,7614,12092,花宗堰,矢部川,
6707,33.183,130.505,446.754,33.182,130.505,0.072,7564,12109,船小屋,矢部川,
6708,33.17,130.484,447.309,33.169,130.484,0.127,7549,12118,幸作橋,矢部川,
6709,33.122,130.44,527.333,33.121,130.439,0.081,7517,12153,浦島橋,矢部川,
6710,33.19,130.558,411.023,33.19,130.558,0.058,7602,12104,中川原橋,矢部川,
6711,33.209,130.583,357.412,33.209,130.583,0.033,7620,12090,祈祷院,矢部川,
6712,33.213,130.674,172.595,33.213,130.674,0.036,7686,12087,黒木,矢部川,
6713,33.205,130.648,202.862,33.204,130.648,0.096,7667,12093,串毛橋,矢部川,
6714,33.172,130.458,8.116,33.171,130.457,0.084,7530,12117,新村橋,沖端川,
6715,33.176,130.485,7.464,33.176,130.485,0.052,7550,12114,松原橋,沖端川,
6716,33.12,130.473,58.418,33.12,130.473,0.018,7541,12154,安手橋,飯江川,
6717,33.247,130.701,75.862,33.247,130.701,0.06,7705,12063,光延橋,星野川,
6718,33.223,130.708,22.503,33.223,130.708,0.033,7710,12080,蛍橋,笠原川,
6719,33.26,130.669,24.089,33.26,130.669,0.052,7682,12053,下八重谷橋,横山川,
6720,33.251,130.765,14.804,33.25,130.764,0.094,7751,12060,十篭橋,龍川内渓谷,
6721,33.612,130.878,56.121,33.612,130.878,0.048,7833,11800,今川橋,今川,
6722,33.652,130.938,12.436,33.653,130.938,0.103,7876,11771,犀川,今川,
6723,33.68,130.963,112.838,33.68,130.962,0.111,7894,11751,高崎,今川,
6724,33.724,130.978,120.809,33.724,130.978,0.056,7905,11719,豊国橋,今川,
6725,33.631,130.963,45.511,33.631,130.963,0.033,7894,11786,犬丸渡橋,祓川,
6726,33.709,130.997,59.401,33.709,130.996,0.048,7918,11730,辻垣橋,祓川,
6727,33.549,130.947,20.771,33.549,130.947,0.055,7882,11845,鳥越橋,祓川,
6728,33.241,131.573,6.101,33.241,131.573,0.008,8333,12067,祓川,祓川,
6729,33.824,130.744,4.638,33.824,130.744,0.041,7736,11647,下上津役大橋,金山川,
6730,33.872,130.847,23.047,33.871,130.847,0.073,7810,11613,仙房橋,板櫃川,
6731,33.823,130.862,78.533,33.823,130.862,0.021,7821,11648,桜橋,紫川,
6732,33.847,130.87,92.101,33.847,130.87,0.054,7827,11631,藪瀬,紫川,
6733,33.834,130.928,21.144,33.834,130.929,0.049,7869,11640,新竹馬橋,竹馬川,
6734,33.73,130.953,41.912,33.73,130.954,0.051,7887,11715,長音寺橋,長峡川,
6735,33.695,130.933,27.248,33.696,130.932,0.112,7872,11740,上稗田橋,長峡川,
6736,33.663,131.034,49.892,33.664,131.034,0.09,7945,11763,馬渡橋,城井川,
6737,33.591,131.152,55.407,33.591,131.151,0.1,8030,11815,新大の瀬橋,佐井川,
6738,33.738,130.959,28.847,33.739,130.959,0.089,7891,11709,木ノ元橋,小波瀬川,
6739,33.863,130.634,8.519,33.864,130.634,0.089,7657,11619,前牟田橋,矢矧川,
6740,33.812,130.534,72.105,33.812,130.534,0.022,7585,11656,上釣橋,釣川,
6741,33.835,130.515,85.665,33.835,130.515,0.06,7571,11639,川端井堰,釣川,
6742,33.806,130.567,22.503,33.807,130.567,0.09,7609,11660,鍵橋,釣川,
6743,33.628,130.473,47.31,33.629,130.473,0.06,7541,11788,向川原,多々良川,
6744,33.631,130.476,45.345,33.631,130.476,0.039,7543,11786,今石橋,多々良川,
6745,33.63,130.467,93.197,33.63,130.468,0.062,7537,11787,雨水橋,多々良川,
6746,33.623,130.535,28.083,33.623,130.535,0.039,7586,11792,金川橋,多々良川,
6747,33.542,130.431,89.294,33.542,130.431,0.046,7511,11850,下曰佐,那珂川,
6748,33.569,130.428,102.179,33.569,130.429,0.058,7509,11831,塩原,那珂川,
6749,33.499,130.424,68.521,33.499,130.424,0.044,7506,11881,轟橋,那珂川,
6750,33.567,130.376,19.497,33.568,130.376,0.076,7471,11832,田島橋,樋井川,
6751,33.559,130.326,80.841,33.559,130.325,0.066,7435,11838,橋本橋,室見川,
6752,33.56,130.233,32.882,33.56,130.233,0.057,7368,11837,池田,瑞梅寺川,
6753,33.517,130.156,11.27,33.517,130.156,0.046,7313,11868,小西橋,一貴山川,
6754,33.728,130.47,13.947,33.728,130.47,0.053,7539,11716,庄橋,大根川,
6755,33.587,130.478,32.796,33.587,130.478,0.049,7545,11818,片峰新橋,宇美川,
6756,33.669,130.512,10.768,33.669,130.512,0.033,7569,11759,猪野,猪野川,
6757,33.565,130.22,12.552,33.564,130.22,0.066,7359,11834,潤橋,雷山川,
6758,33.006,130.456,56.968,33.006,130.456,0.037,7529,12236,臼井橋,諏訪川,
6759,33.047,130.46,7.891,33.046,130.461,0.079,7532,12207,畔切橋,堂面川,
6760,33.81,130.563,6.102,33.81,130.562,0.122,7606,11657,長縄手橋,山田川,
6761,33.76,130.494,15.937,33.761,130.494,0.069,7556,11693,四角橋,西郷川,
6762,33.495,130.523,3.909,33.495,130.523,0.017,7577,11884,紫橋,高尾川,
6763,33.499,130.519,4.494,33.499,130.519,0.041,7574,11881,平成橋,高尾川,
6764,33.805,130.538,6.507,33.805,130.539,0.076,7588,11661,田熊,八並川,
6765,33.584,130.434,83.335,33.585,130.434,0.107,7513,11820,山王橋,御笠川,
6766,33.566,130.459,64.204,33.566,130.459,0.005,7531,11833,隅田橋,御笠川,
6767,33.54,130.483,55.006,33.54,130.483,0.058,7548,11852,筒井橋,御笠川,
6768,33.601,130.412,87.656,33.601,130.412,0.039,7497,11808,東大橋,御笠川,
6769,33.513,130.503,26.109,33.513,130.503,0.049,7563,11871,落合橋,御笠川,
6770,33.306,130.942,1117.707,33.306,130.943,0.066,7879,12020,小渕,筑後川,
6771,33.347,130.833,1440.055,33.346,130.832,0.084,7800,11991,荒瀬,筑後川,
6772,33.353,130.633,1709.052,33.353,130.632,0.079,7656,11986,片ノ瀬,筑後川,
6773,33.319,130.494,2262.887,33.319,130.494,0.037,7556,12011,瀬ノ下,筑後川,
6774,33.215,130.362,2802.839,33.215,130.362,0.049,7461,12086,若津,筑後川,
6775,33.184,130.34,7.201,33.183,130.34,0.121,7445,12108,早津江,早津江川,
6776,33.356,130.362,42.555,33.356,130.362,0.033,7461,11984,仁比山,城原川,
6777,33.341,130.365,46.322,33.341,130.365,0.04,7463,11995,朝日橋,城原川,
6778,33.313,130.367,49.899,33.313,130.367,0.039,7465,12015,日出来橋,城原川,
6779,33.259,130.374,51.322,33.259,130.374,0.028,7470,12054,柴尾橋,城原川,
6780,33.319,130.387,27.6,33.319,130.387,0.033,7479,12011,田手橋,田手川,
6781,33.315,130.388,27.655,33.315,130.388,0.049,7480,12014,広円橋,田手川,
6782,33.312,130.405,7.077,33.312,130.404,0.082,7492,12016,徳富橋,井柳川,
6783,33.333,130.427,8.86,33.333,130.427,0.041,7508,12001,公園橋,切通川,
6784,33.347,130.491,9.402,33.347,130.49,0.104,7554,11991,沼川橋,沼川,
6785,33.377,130.552,174.14,33.377,130.551,0.101,7598,11969,端間,宝満川,
6786,33.299,130.315,0.723,33.3,130.313,0.166,7427,12025,東名,巨勢川,
6787,33.292,130.319,1.4,33.291,130.319,0.153,7430,12030,東渕,巨勢川,
6788,33.273,130.326,9.597,33.273,130.324,0.158,7435,12044,学校橋,巨勢川,
6789,33.248,130.327,96.749,33.248,130.327,0.012,7436,12062,江上,佐賀江川,
6790,33.244,130.372,145.846,33.244,130.371,0.056,7468,12065,蒲田津（内）,佐賀江川,
6791,33.244,130.372,145.846,33.244,130.371,0.056,7468,12065,蒲田津（外）,佐賀江川,
6792,33.313,130.452,11.906,33.313,130.452,0.023,7526,12015,西寄橋,寒水川,
6793,33.322,130.449,11.817,33.321,130.449,0.065,7524,12009,中津隈８号橋,寒水川,
6794,33.362,130.498,18.964,33.362,130.498,0.022,7559,11980,幸津橋,安良川,
6795,33.417,130.524,7.646,33.418,130.524,0.077,7578,11940,牛会橋,秋光川,
6796,33.424,130.531,2.393,33.424,130.532,0.077,7583,11935,関屋上橋,高原川,
6797,33.298,130.303,23.741,33.298,130.303,0.044,7419,12026,廿橋,黒川,
6798,33.227,130.347,4.836,33.225,130.346,0.236,7450,12077,新川橋,新川,
6799,33.378,130.538,13.75,33.379,130.539,0.095,7588,11968,飯田橋,秋光川,
6800,33.374,129.937,14.111,33.375,129.937,0.079,7155,11971,前田原橋,田中川,
6801,33.367,130.533,19.761,33.368,130.533,0.079,7584,11976,酒井上橋,大木川,
6802,33.317,130.463,7.128,33.317,130.463,0.045,7534,12012,南通瀬橋,通瀬川,
6803,33.33,130.459,2.803,33.33,130.459,0.016,7531,12003,小原橋,通瀬川,
6804,33.294,130.344,14.329,33.294,130.344,0.036,7448,12029,上之橋,その他,
6805,33.301,129.967,118.99,33.3,129.968,0.097,7177,12024,川西橋,松浦川,
6806,33.366,130.003,264.037,33.366,130.004,0.048,7203,11977,牟田部,松浦川,
6807,33.447,129.985,422.238,33.447,129.986,0.075,7190,11919,松浦橋,松浦川,
6808,33.227,129.965,28.211,33.227,129.964,0.055,7175,12077,武内,松浦川,
6809,33.441,129.958,6.878,33.441,129.958,0.033,7170,11923,中田下,町田川,
6810,33.426,130.002,22.102,33.426,130.002,0.035,7202,11934,大橋,半田川,
6811,33.376,129.953,69.884,33.376,129.953,0.056,7167,11970,徳須恵橋,徳須恵川,
6812,33.312,129.931,12.819,33.312,129.932,0.076,7151,12016,大川原橋,徳須恵川,
6813,33.312,130.073,39.612,33.312,130.073,0.023,7253,12016,中島橋,厳木川,
