ID,lat_alloc,lon_alloc,area_alloc,lat_ori,lon_ori,area_ori,area_diff,area_error,loc_km_diff,alloc_score,rivname,locname,flag,memo
1284,34.648,136.473,8.472,34.648,136.474,8.5,-0.028,-0.003,0.099,0.071,赤川,平生,1,
1285,34.506,136.54,377.334,34.506,136.54,389,-11.666,-0.03,0.046,0.032,櫛田川,両郡,1,
1286,34.523,136.572,407.412,34.524,136.572,418,-10.588,-0.025,0.128,0.045,櫛田川,櫛田頭首工,1,
1287,34.545,136.585,408.298,34.546,136.585,423,-14.702,-0.035,0.103,0.048,櫛田川,櫛田橋,1,
1288,34.49,136.555,12.757,34.489,136.555,15,-2.243,-0.15,0.066,0.166,佐奈川,西山橋,1,
1289,34.351,136.162,32.638,34.351,136.162,32,0.638,0.02,0.04,0.034,蓮川,三軒屋,1,
1290,34.387,136.158,21.661,34.387,136.16,21,0.661,0.031,0.219,0.127,青田川,青田,1,
1291,34.381,136.222,81.641,34.381,136.222,82,-0.359,-0.004,0.052,0.015,蓮川,塩ヶ瀬,1,
1292,34.42,136.284,206.632,34.422,136.285,210,-3.368,-0.016,0.225,0.057,櫛田川,田引,1,
1293,34.465,136.655,779.203,34.464,136.654,780,-0.797,-0.001,0.102,0.021,宮川,岩出,1,
1294,34.483,136.71,5.899,34.483,136.711,6,-0.101,-0.017,0.067,0.067,勢田川,岡本,1,
1295,34.499,136.731,14.866,34.5,136.731,15,-0.134,-0.009,0.08,0.048,勢田川,勢田大橋,1,
1296,34.509,136.737,18.953,34.508,136.736,19.6,-0.647,-0.033,0.136,0.087,勢田川,防潮水門内,1,
1297,34.494,136.684,790.376,34.494,136.683,788.7,1.676,0.002,0.098,0.022,宮川,度会橋,1,
1298,0,0,0,34.623,136.657,-9999,-999,-999,-999,999,伊勢湾,浜田,1,
1299,35.152,137.217,869.723,35.152,137.218,-9999,-999,-999,0.059,-999,矢作川,猿投,1,
1300,33.749,135.938,2248.906,33.75,135.938,2251,-2.094,-0.001,0.079,0.017,熊野川,相賀,1,
1301,33.737,135.98,2308.343,33.739,135.98,2295,13.343,0.006,0.244,0.055,熊野川,鮒田（外）,1,
1302,33.735,135.987,2354.539,33.736,135.988,2342,12.539,0.005,0.13,0.031,熊野川,成川,1,
1303,33.728,136.008,2356.371,33.724,136.008,2360,-3.629,-0.002,0.497,0.101,熊野川,あけぼの(外),1,
1304,33.762,135.977,38.372,33.761,135.976,37.8,0.572,0.015,0.134,0.059,相野谷川,高岡,1,
1305,33.74,135.98,45.316,33.739,135.98,45.6,-0.284,-0.006,0.066,0.024,相野谷川,鮒田（内）,1,
1306,33.719,135.997,4.07,33.718,135.996,5,-0.93,-0.186,0.096,0.257,市田川,下田,1,
1307,33.724,136.009,5.802,33.724,136.008,7.1,-1.298,-0.183,0.101,0.244,市田川,あけぼの(内),1,
1308,33.74,135.98,45.316,33.739,135.981,-9999,-999,-999,0.124,-999,熊野川,鮒田（外）,1,
1309,33.78,135.987,18.897,33.78,135.987,-9999,-999,-999,0.025,-999,相野谷川,大里,1,
1310,33.74,135.98,45.316,33.739,135.981,-9999,-999,-999,0.124,-999,相野谷川,鮒田（内）,1,
1311,34.208,135.767,147.336,34.207,135.768,141.6,5.736,0.041,0.092,0.059,熊野川,広瀬（廃止）,1,
1312,34.178,135.742,202.949,34.178,135.742,203.7,-0.751,-0.004,0.062,0.015,熊野川,猿谷,1,
1313,34.213,135.835,108.812,34.213,135.835,120.8,-11.988,-0.099,0.044,0.091,熊野川,九尾,1,
1314,34.167,135.758,213.178,34.167,135.758,214.2,-1.022,-0.005,0.052,0.014,熊野川,辻堂,1,
1315,34.144,135.742,153.929,34.158,135.742,132.33,21.599,0.163,1.581,0.48,川原樋川,キリキ谷,1,"The reported location seems wrong and the J-FlwDir doesn't have the diversion channel, it should not be used."
1316,34.133,135.697,101.532,34.133,135.696,103.6,-2.068,-0.02,0.063,0.028,川原樋川,川原樋,1,
1317,34.347,135.692,628.927,34.347,135.692,634.4,-5.473,-0.009,0.062,0.019,紀の川,五條,1,
1318,34.326,135.658,845.915,34.326,135.658,802.8,43.115,0.054,0.048,0.063,紀の川,隅田,1,
1320,34.315,135.615,875.961,34.315,135.614,835.2,40.76,0.049,0.071,0.063,紀の川,橋本,1,
1321,34.299,135.573,933.125,34.299,135.573,896.8,36.325,0.041,0.035,0.047,紀の川,応其,1,
1322,34.294,135.559,935.967,34.293,135.559,900.1,35.867,0.04,0.083,0.057,紀の川,九度山,1,
1323,34.294,135.523,1086.207,34.294,135.523,1048.9,37.307,0.036,0.029,0.041,紀の川,三谷,1,
1324,34.269,135.441,1169.609,34.268,135.441,1136.2,33.409,0.029,0.083,0.046,紀の川,麻生津,1,
1325,34.265,135.422,1189.192,34.263,135.421,1156.2,32.992,0.029,0.182,0.065,紀の川,荒見,1,
1326,34.248,135.372,1224.159,34.247,135.371,1216.3,7.859,0.006,0.112,0.029,紀の川,竹房,1,
1327,34.251,135.313,1571.2,34.25,135.313,1558,13.2,0.008,0.079,0.024,紀の川,船戸第一（廃止）,1,
1328,34.251,135.312,1571.236,34.251,135.311,1558,13.236,0.008,0.081,0.025,紀の川,船戸,1,
1329,34.252,135.31,1571.354,34.251,135.31,1558,13.354,0.009,0.126,0.034,紀の川,船戸第二,1,
1330,34.249,135.259,1574.168,34.249,135.261,1583.9,-9.732,-0.006,0.183,0.041,紀の川,布施屋,1,
1331,34.251,135.251,1595.708,34.251,135.25,1599,-3.292,-0.002,0.073,0.016,紀の川,永穂,1,
1332,34.248,135.227,1597.238,34.248,135.227,1614.2,-16.962,-0.011,0.011,0.01,紀の川,小豆島,1,
1333,34.256,135.203,1627.842,34.258,135.204,1630.2,-2.358,-0.001,0.2,0.041,紀の川,六十谷（廃止）,1,
1334,34.228,135.155,1632.308,34.228,135.157,1635,-2.692,-0.002,0.203,0.042,紀の川,湊,1,
1335,34.163,135.278,224.392,34.163,135.279,218.9,5.492,0.025,0.053,0.036,貴志川,野上,1,
1336,34.206,135.313,260.508,34.207,135.313,256.7,3.808,0.015,0.085,0.032,貴志川,井ノ口,1,
1337,34.219,135.327,260.878,34.218,135.327,260,0.878,0.003,0.084,0.02,貴志川,貴志,1,
1338,34.237,135.335,307.152,34.237,135.336,308,-0.848,-0.003,0.058,0.014,貴志川,高島,1,
1339,0,0,0,34.28,135.015,-9999,-999,-999,-999,999,紀の川,友ヶ島,1,
1340,34.288,136.003,123.669,34.288,136.003,123.7,-0.031,0,0.049,0.01,紀の川,柏木,1,
1341,34.328,135.703,155.262,34.328,135.701,134.25,21.012,0.157,0.232,0.203,大和丹生川,丹原（廃止）,1,
1342,34.366,135.94,268.69,34.366,135.939,268,0.69,0.003,0.055,0.014,紀の川,衣引,1,
1343,34.392,135.87,472.438,34.393,135.87,463.7,8.738,0.019,0.072,0.033,紀の川,妹背,1,
1345,34.309,136.02,35.179,34.309,136.02,35.7,-0.521,-0.015,0.013,0.015,中奥川,中奥,1,
1346,34.401,135.965,123.67,34.4,135.965,123.4,0.27,0.002,0.086,0.019,高見川,高見,1,
1347,34.598,135.769,194.222,34.598,135.769,250,-55.778,-0.223,0.024,0.22,大和川,板東,1,
1348,34.592,135.745,525.097,34.592,135.745,523,2.097,0.004,0.042,0.012,大和川,河合,1,
1349,34.599,135.709,651.641,34.599,135.71,655,-3.359,-0.005,0.096,0.023,大和川,王寺,1,
1350,34.585,135.684,711.826,34.586,135.684,743,-31.174,-0.042,0.065,0.046,大和川,藤井,1,
1351,34.57,135.635,723.167,34.571,135.636,753,-29.833,-0.04,0.11,0.053,大和川,国豊橋,1,
1352,34.583,135.617,950.568,34.582,135.617,962,-11.432,-0.012,0.077,0.024,大和川,柏原,1,
1353,34.59,135.498,1060.215,34.59,135.497,1065.6,-5.385,-0.005,0.097,0.023,大和川,香ヶ丘,1,
1354,34.606,135.452,1065.3,34.606,135.452,1070,-4.7,-0.004,0.029,0.009,大和川,堺,1,
1355,34.626,135.791,104.807,34.625,135.791,105,-0.193,-0.002,0.077,0.017,佐保川,番条,1,
1356,34.584,135.751,161.876,34.584,135.751,163,-1.124,-0.007,0.028,0.011,曽我川,保田,1,
1357,34.601,135.717,53.26,34.601,135.719,52.9,0.36,0.007,0.154,0.049,竜田川,新竜田（廃止）,1,
1358,34.59,135.709,45.751,34.59,135.709,45.5,0.251,0.006,0.046,0.019,葛下川,張井（廃止）,1,
1359,34.57,135.621,213,34.57,135.621,45.5,-0.125,-0.003,5.061,1.503,石川,道明寺,1,The reported uparea seems to be wrong and it was allocated to different river. Reported uparea was corrected.
1360,34.595,135.49,1060.681,34.595,135.489,1066,-5.319,-0.005,0.055,0.015,大和川,遠里小野,1,
1361,34.59,135.755,319.762,34.586,135.755,312.3,7.462,0.024,0.398,0.104,大和川,太子橋（廃止）,1,
1362,34.595,135.774,58.545,34.595,135.775,-9999,-999,-999,0.065,-999,琵琶湖,塩津,1,
1363,35.455,136.194,73.759,35.455,136.198,-9999,-999,-999,0.386,-999,琵琶湖,片山,1,
1364,35.283,136.248,9.604,35.283,136.248,-9999,-999,-999,0.041,-999,琵琶湖,彦根,1,
1365,35.294,136.015,2.887,35.294,136.013,-9999,-999,-999,0.147,-999,琵琶湖,大溝,1,
1366,35.197,136.065,6.222,35.204,136.061,-9999,-999,-999,0.891,-999,琵琶湖,沖ノ島,1,
1367,35.116,135.926,3,35.116,135.926,45,-14.526,-0.323,3.243,1.324,琵琶湖,堅田,1,allocation in lake. The reported upstream area was corrected
1368,35.015,135.86,1.311,35.014,135.861,-9999,-999,-999,0.084,-999,琵琶湖,三保ヶ崎,1,
1369,34.973,135.906,3715.492,34.973,135.906,3783,-67.508,-0.018,0.025,0.019,瀬田川,鳥居川,1,
1370,34.941,135.91,3734.976,34.941,135.911,3802,-67.024,-0.018,0.054,0.024,瀬田川,千町,1,
1371,34.935,135.913,3736.467,34.936,135.913,3805,-68.533,-0.018,0.067,0.027,瀬田川,瀬浚,1,
1372,34.931,135.916,3927.788,34.931,135.916,3999,-71.212,-0.018,0.028,0.019,瀬田川,関ノ津,1,
1373,34.941,135.916,189.903,34.941,135.916,193,-3.097,-0.016,0.004,0.013,大戸川,黒津,1,
1374,34.985,136.119,292.568,34.986,136.119,-9999,-999,-999,0.069,-999,野洲川,三雲1（廃止）,1,
1375,34.985,136.119,292.568,34.986,136.119,298,-5.432,-0.018,0.069,0.028,野洲川,三雲,1,
1376,35.019,136.063,353.241,35.02,136.063,363,-9.759,-0.027,0.14,0.049,野洲川,中郡橋,1,
1377,35.024,136.045,366.714,35.023,136.045,374,-7.286,-0.019,0.145,0.044,野洲川,石部上,1,
1378,35.024,136.044,366.75,35.024,136.044,375.6,-8.85,-0.024,0.042,0.026,野洲川,石部下,1,
1379,35.062,136.008,379.108,35.062,136.004,388,-8.892,-0.023,0.333,0.084,野洲川,野洲,1,
1380,35.102,135.991,381.512,35.102,135.989,391,-9.488,-0.024,0.179,0.055,野洲川,服部,1,
1381,35.013,135.969,34.68,35.018,135.965,36,-1.32,-0.037,0.634,0.24,琵琶湖,旭橋,1,
1382,35.402,136.233,403.381,35.402,136.233,359.8,43.581,0.121,0.035,0.128,高時川,野寺橋,1,
1383,35.109,136.052,201.874,35.109,136.053,-9999,-999,-999,0.083,-999,日野川,仁保橋,1,
1384,34.96,136.192,143.95,34.961,136.193,142.8,1.15,0.008,0.085,0.025,野洲川,新城上,1,
1385,34.962,136.19,144.956,34.962,136.191,142.9,2.056,0.014,0.132,0.041,野洲川,新城下,1,
1386,34.966,136.145,160.956,34.967,136.145,160,0.956,0.006,0.115,0.029,野洲川,柏貴,1,
1387,34.96,136.14,117.649,34.96,136.14,125.7,-8.051,-0.064,0.059,0.063,野洲川,宇川,1,
1388,34.926,136.067,104.846,34.926,136.067,98.7,6.146,0.062,0.047,0.072,大戸川,黄瀬,1,
1390,35.013,135.942,42.496,35.013,135.943,42,0.496,0.012,0.06,0.03,草津川,西矢倉,1,
1391,35.098,135.916,18.297,35.096,135.913,-9999,-999,-999,0.345,-999,琵琶湖,雄琴沖,1,
1392,34.917,136.077,88.045,34.917,136.078,86.6,1.445,0.017,0.093,0.037,大戸川,内裏野橋,1,
1393,34.894,135.805,4102.396,34.894,135.804,4218,-115.604,-0.027,0.082,0.038,宇治川,宇治,1,
1394,34.927,135.77,4167.436,34.927,135.77,4282,-114.564,-0.027,0.016,0.024,宇治川,向島,1,
1395,34.897,135.717,4234.459,34.898,135.718,4354,-119.541,-0.027,0.173,0.056,宇治川,淀,1,
1396,34.891,135.685,4235.186,34.89,135.686,4354,-118.814,-0.027,0.12,0.045,宇治川,宇治川三川,1,
1397,34.867,135.67,7113.236,34.868,135.669,7050,63.236,0.009,0.126,0.034,淀川,高浜,1,
1398,34.815,135.634,7217.009,34.814,135.634,7281,-63.991,-0.009,0.065,0.02,淀川,枚方,1,
1400,34.724,135.516,7312.02,34.724,135.518,7281,31.02,0.004,0.188,0.042,淀川,本川毛馬,1,
1401,34.702,135.466,7315.613,34.699,135.468,-9999,-999,-999,0.389,-999,淀川,福島,1,
1403,34.96,135.81,35.01,34.958,135.811,32,3.01,0.094,0.273,0.191,山科川,勧修寺,1,
1404,34.759,135.869,1471.006,34.759,135.869,1456,15.006,0.01,0.024,0.015,木津川,加茂,1,
1405,34.767,135.805,1560.025,34.767,135.803,1526,34.025,0.022,0.175,0.057,木津川,祝園,1,
1406,34.802,135.799,1597.048,34.802,135.798,1559,38.048,0.024,0.119,0.048,木津川,飯岡,1,
1407,34.887,135.703,1689.847,34.886,135.704,1596,93.847,0.059,0.102,0.079,木津川,八幡,1,
1408,35.208,135.751,66.361,35.204,135.748,66,0.361,0.005,0.473,0.122,桂川,上黒田,1,
1409,35.09,135.512,541.196,35.089,135.511,540,1.196,0.002,0.098,0.022,桂川,新町,1,
1410,35.017,135.588,693.164,35.017,135.588,681,12.164,0.018,0.044,0.027,桂川,亀岡,1,
1411,35.015,135.608,730.229,35.015,135.607,727,3.229,0.004,0.074,0.019,桂川,請田,1,
1412,35.027,135.647,746.95,35.027,135.647,741,5.95,0.008,0.045,0.017,桂川,保津峡,1,
1413,35.012,135.678,820.387,35.012,135.679,818,2.387,0.003,0.053,0.014,桂川,天竜寺,1,
1414,34.983,135.713,834.087,34.982,135.713,887,-52.913,-0.06,0.074,0.062,桂川,桂,1,
1415,34.927,135.731,1075.743,34.928,135.73,1090,-14.257,-0.013,0.153,0.041,桂川,羽束師,1,
1416,34.908,135.717,1084.076,34.908,135.718,1100,-15.924,-0.014,0.071,0.025,桂川,納所,1,
1417,34.966,135.759,172.697,34.966,135.759,156,16.697,0.107,0.004,0.108,鴨川,深草,1,
1420,34.694,135.523,3.14,34.694,135.523,-9999,-999,-999,0.029,-999,淀川,桜の宮,1,
1422,34.687,135.483,284.763,34.686,135.483,-9999,-999,-999,0.096,-999,淀川,西の鼻,1,
1423,34.828,135.615,51.435,34.829,135.614,62,-10.565,-0.17,0.08,0.174,芥川,芥川,1,
1424,34.906,135.37,60.671,34.906,135.37,59.3,1.371,0.023,0.031,0.031,猪名川,南田原,1,
1425,34.873,135.397,230.482,34.873,135.396,235.2,-4.718,-0.02,0.049,0.025,猪名川,虫生,1,
1426,34.853,135.416,254.146,34.854,135.415,255.1,-0.954,-0.004,0.107,0.024,猪名川,銀橋,1,
1428,34.826,135.422,301.142,34.826,135.422,309.8,-8.658,-0.028,0.055,0.033,猪名川,小戸,1,
1429,34.797,135.423,320.158,34.797,135.423,322.8,-2.642,-0.008,0.053,0.017,猪名川,軍行橋,1,
1430,34.767,135.43,327.866,34.77,135.434,360.5,-32.634,-0.091,0.479,0.17,猪名川,猪名川橋,1,
1431,34.764,135.454,45,34.764,135.454,377.2,-47.973,-0.127,1.137,0.337,猪名川,利倉,1,The reported uparea seems to be wrong and it was allocated to different river. Reported uparea was corrected.
1432,34.763,135.438,328.309,34.763,135.438,360.4,-32.091,-0.089,0.028,0.079,藻川,上食満,1,
1433,34.937,135.409,66.299,34.937,135.409,68,-1.701,-0.025,0.022,0.025,一庫大路次川,千軒（機構）,1,
1434,34.738,135.453,377.425,34.737,135.453,383,-5.575,-0.015,0.139,0.039,猪名川,戸ノ内,1,
1435,34.89,135.469,23.581,34.889,135.469,22.8,0.781,0.034,0.069,0.063,余野川,上止々呂美,1,
1436,34.856,135.441,37.745,34.856,135.441,40.7,-2.955,-0.073,0.028,0.068,余野川,吉田橋上流,1,
1437,34.852,135.438,40.044,34.851,135.443,40.7,-0.656,-0.016,0.454,0.155,余野川,吉田橋（廃止）,1,
1440,34.71,136.153,149.41,34.711,136.154,149.4,0.01,0,0.081,0.016,木津川,依那古,1,
1441,34.745,136.12,172.093,34.745,136.121,175.5,-3.407,-0.019,0.079,0.031,木津川,大内,1,
1442,34.747,136.117,181.294,34.747,136.118,184,-2.706,-0.015,0.079,0.027,木津川,大野木橋（廃止）,1,
1443,34.759,136.116,211.284,34.759,136.115,215.2,-3.916,-0.018,0.088,0.031,木津川,朝屋,1,
1444,34.765,136.113,215.078,34.764,136.114,218.1,-3.022,-0.014,0.098,0.03,木津川,長田（廃止）,1,
1445,34.778,136.101,502.64,34.778,136.1,501.4,1.24,0.002,0.082,0.019,木津川,岩倉,1,
1446,34.767,136.058,524.435,34.768,136.058,524.9,-0.465,-0.001,0.078,0.016,木津川,島ヶ原,1,
1447,34.766,135.965,1208.556,34.766,135.965,1198.8,9.756,0.008,0.037,0.016,木津川,上有市,1,
1448,34.774,136.16,94.503,34.774,136.161,94,0.503,0.005,0.064,0.018,服部川,荒木,1,
1449,34.784,136.123,271.236,34.785,136.123,263,8.236,0.031,0.108,0.053,服部川,伊賀上野橋,1,
1450,34.802,136.163,152.561,34.801,136.163,154,-1.439,-0.009,0.122,0.031,柘植川,佐那具,1,
1451,34.612,136.148,75.847,34.612,136.148,77.1,-1.253,-0.016,0.023,0.018,名張川,比奈知（廃止）,1,
1452,34.619,136.11,88.879,34.616,136.11,87,1.879,0.022,0.308,0.088,名張川,中川原（廃止）,1,
1453,34.62,136.081,436.683,34.62,136.082,428.6,8.083,0.019,0.071,0.033,名張川,名張,1,
1454,34.653,136.076,477.111,34.652,136.078,465.5,11.611,0.025,0.266,0.078,名張川,家野（機構）,1,
1455,34.598,136.063,209.219,34.598,136.063,211.2,-1.981,-0.009,0.021,0.011,宇陀川,安部田（機構）,1,
1458,34.831,135.784,4085,34.88,135.828,352,1287.83,3.659,6.739,5.006,宇治川,天ヶ瀬,1,The reported uparea seems to be wrong and it was allocated to different river. Reported uparea was corrected.
1459,34.885,135.822,10.75,34.886,135.813,17.3,-6.55,-0.379,0.783,0.833,宇治川,槇尾山,1,
1460,34.945,136.003,155.535,34.945,136.004,153.5,2.035,0.013,0.05,0.023,大戸川,大鳥居,1,
1461,35.113,134.997,230.819,35.113,134.997,223.4,7.419,0.033,0.048,0.043,加古川,小野前,1,
1462,35.063,135.008,584.406,35.063,135.008,582,2.406,0.004,0.038,0.012,加古川,船町,1,
1463,34.965,134.973,894.019,34.964,134.973,893.2,0.819,0.001,0.065,0.014,加古川,板波,1,
1464,34.899,134.938,988.11,34.899,134.938,973.4,14.71,0.015,0.038,0.023,加古川,大門,1,
1465,34.838,134.92,1324.699,34.838,134.921,1319,5.699,0.004,0.083,0.021,加古川,大島,1,
1466,34.801,134.915,1653.206,34.801,134.915,1656,-2.794,-0.002,0.051,0.011,加古川,国包,1,
1467,34.748,134.809,1720.074,34.748,134.808,1730,-9.926,-0.006,0.095,0.023,加古川,藍屋,1,
1468,35.083,135.042,280.894,35.082,135.042,280,0.894,0.003,0.078,0.019,篠山川,谷川,1,
1469,34.878,134.949,153.426,34.879,134.95,152.2,1.226,0.008,0.085,0.025,東条川,古川第二,1,
1470,34.856,134.901,146.605,34.857,134.901,149.4,-2.795,-0.019,0.088,0.032,万願寺川,万願寺,1,
1471,34.801,134.951,277.56,34.802,134.951,282,-4.44,-0.016,0.147,0.041,美嚢川,別所橋,1,
1472,34.878,134.951,153.408,34.876,134.953,152.2,1.208,0.008,0.346,0.077,東条川,古川（廃止）,1,
1473,34.801,134.988,262.598,34.798,134.991,259.7,2.898,0.011,0.395,0.09,美嚢川,三木（廃止）,1,
1474,34.806,134.93,285.229,34.806,134.932,289.5,-4.271,-0.015,0.198,0.051,美嚢川,正法寺（廃止）,1,
1475,35.128,134.592,164.469,35.129,134.592,154.1,10.369,0.067,0.067,0.081,揖保川,下三方,1,
1476,35.098,134.583,368.339,35.1,134.583,383.1,-14.761,-0.039,0.234,0.077,揖保川,曲里,1,
1477,34.997,134.553,482.105,34.997,134.553,485.7,-3.595,-0.007,0.068,0.019,揖保川,山崎第二,1,
1478,34.866,134.549,615.525,34.866,134.549,622.4,-6.875,-0.011,0.028,0.014,揖保川,龍野,1,
1479,34.803,134.56,783.001,34.804,134.561,795.5,-12.499,-0.016,0.08,0.028,揖保川,上川原,1,
1480,34.78,134.574,784.204,34.78,134.584,798.2,-13.996,-0.018,0.887,0.191,揖保川,網干,1,
1481,34.922,134.54,49.39,34.921,134.54,52.2,-2.81,-0.054,0.069,0.062,栗栖川,東栗栖,1,
1482,34.973,134.583,47.522,34.973,134.583,48.6,-1.078,-0.022,0.035,0.027,林田川,塩野,1,
1483,34.853,134.565,92.764,34.853,134.565,82.4,10.364,0.126,0.065,0.14,林田川,誉,1,
1484,34.815,134.556,98.257,34.814,134.556,95.8,2.457,0.026,0.068,0.04,林田川,構,1,
1485,34.78,134.574,784.204,34.78,134.573,802.5,-18.296,-0.023,0.121,0.042,中川,浜田,1,
1486,35.208,134.62,24.934,35.208,134.62,25,-0.066,-0.003,0.042,0.019,公文川,西公文,1,
1487,35.172,134.622,21.337,35.172,134.621,21.3,0.037,0.002,0.071,0.033,草木川,福野,1,
1488,34.998,134.553,482.013,34.999,134.554,484.9,-2.887,-0.006,0.13,0.031,揖保川,山崎（廃止）,1,
1489,34.944,134.551,541.035,34.944,134.551,538.8,2.235,0.004,0.04,0.012,揖保川,香島（廃止）,1,
1490,36.098,136.297,1277.9,36.099,136.298,1206,71.9,0.06,0.18,0.096,九頭竜川,五松橋,1,
1491,36.102,136.209,1302.38,36.103,136.208,1240,62.38,0.05,0.139,0.078,九頭竜川,中角,1,
1492,36.11,136.185,1310.622,36.111,136.185,1308,2.622,0.002,0.075,0.017,九頭竜川,高屋,1,
1493,36.147,136.165,2647.335,36.146,136.163,2633,14.335,0.005,0.154,0.036,九頭竜川,布施田,1,
1494,36.205,136.148,2688.898,36.205,136.146,2716,-27.102,-0.01,0.174,0.042,九頭竜川,三国,1,
1496,36.008,136.163,550.188,36.008,136.164,688,-137.812,-0.2,0.083,0.204,日野川,三尾野,1,
1497,36.049,136.169,783.35,36.05,136.17,761,22.35,0.029,0.137,0.057,日野川,久喜津,1,
1498,36.087,136.185,1272.719,36.086,136.185,1281,-8.281,-0.006,0.098,0.024,日野川,深谷,1,
1499,36.022,136.29,353.133,36.021,136.289,351,2.133,0.006,0.079,0.022,足羽川,天神橋,1,
1500,36.012,136.308,333.147,36.012,136.307,333.2,-0.053,0,0.062,0.012,足羽川,下新橋,1,
1501,35.995,136.373,251.297,35.995,136.373,251.4,-0.103,0,0.017,0.004,足羽川,上宇坂,1,
1502,35.941,136.373,34.338,35.941,136.373,34.2,0.138,0.004,0.008,0.007,足羽川,小畑,1,
1503,35.872,136.738,84,35.871,136.752,10.3,-1.469,-0.143,1.249,0.903,九頭竜川,箱ヶ瀬,1,The reported uparea seems to be wrong and it was allocated to different river. Reported uparea was corrected.
1504,35.905,136.667,342.267,35.905,136.667,338,4.267,0.013,0.035,0.02,九頭竜川,朝日,1,
1505,35.948,136.727,98.59,35.948,136.728,96.8,1.79,0.018,0.083,0.035,石徹白川,石徹白,1,
1506,35.92,136.672,145.013,35.92,136.671,142.75,2.263,0.016,0.05,0.026,石徹白川,山原,1,
1507,35.967,136.626,119.118,35.972,136.631,122,-2.882,-0.024,0.702,0.159,打波川,下打波（廃止）,1,
1508,35.878,136.509,188.782,35.878,136.508,191,-2.218,-0.012,0.107,0.03,真名川,中島,1,
1509,35.895,136.526,199.914,35.896,136.526,202.6,-2.686,-0.013,0.099,0.03,真名川,上若生子,1,
1510,35.937,136.553,236.01,35.937,136.553,237.8,-1.79,-0.008,0.047,0.015,真名川,五条方下流,1,
